gene,fold_change,pvalue_adjusted,negative_log10_qvalue,significant,direction
PDPN,0.0005284364048786586,0.9999999974159123,1.1222550396861084e-09,False,other
SDC3,-3.672822651664548e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RBBP4,-0.0003129732409615088,0.9999999974159123,1.1222550396861084e-09,False,other
MXRA8,-2.2821542311651875e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FUBP1,-0.0004487059422749462,0.9999999974159123,1.1222550396861084e-09,False,other
ADGRL4,2.415593430852279e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GBP2,-6.695847981787705e-05,0.9999999974159123,1.1222550396861084e-09,False,other
VCAM1,-0.001425751932214947,0.9999999974159123,1.1222550396861084e-09,False,other
DDR2,-0.002137339942742289,0.0152841968141156,1.81575737855141,True,other
DENND2D,-0.0003560878414163443,0.9999999974159123,1.1222550396861084e-09,False,other
BPNT1,-0.00025405259919126545,0.9999999974159123,1.1222550396861084e-09,False,other
C1orf115,0.0003950455598105782,0.9999999974159123,1.1222550396861084e-09,False,other
PKDCC,0.0016279967251107141,0.05265200683171844,1.2785850710249043,False,other
FCAMR,-0.0013524813967607519,0.9999999974159123,1.1222550396861084e-09,False,other
REL,-0.0006822393666797988,0.9999999974159123,1.1222550396861084e-09,False,other
FRZB,0.0015072383473380205,0.07889723945460161,1.1029381921087973,False,other
ACTG2,0.0003653830507050499,0.9999999974159123,1.1222550396861084e-09,False,other
SMC6,-1.1840423754599927e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NOSTRIN,7.420560612088779e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HPGDS,-1.6129737210971123e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ARHGAP25,9.458081266734697e-05,0.9999999974159123,1.1222550396861084e-09,False,other
S100A9,0.0006106995884152394,0.9999999974159123,1.1222550396861084e-09,False,other
S100A12,0.0001972442198289162,0.7898299617279338,0.10246639558516521,False,other
NPPC,-0.004494588231281071,4.168307688533358e-13,12.380040230567426,True,other
CGGBP1,0.0005979598661158964,0.9999999974159123,1.1222550396861084e-09,False,other
PBXIP1,-0.00019898551189421326,0.9999999974159123,1.1222550396861084e-09,False,other
COL6A3,1.0175112534168036e-05,0.9999999974159123,1.1222550396861084e-09,False,other
KBTBD8,0.00039913276876264725,0.9999999974159123,1.1222550396861084e-09,False,other
FSTL1,-0.0002693080977324708,0.9999999974159123,1.1222550396861084e-09,False,other
LMOD1,-1.7830296310176194e-05,0.9999999974159123,1.1222550396861084e-09,False,other
IGFBP7,0.010661503538596295,0.12819294388093025,0.8921358790130816,False,other
CCT3,-0.000266475280780297,0.9999999974159123,1.1222550396861084e-09,False,other
TGFBR2,0.00016994096424427507,0.9999999974159123,1.1222550396861084e-09,False,other
ANKZF1,-0.0003573766025008994,0.9999999974159123,1.1222550396861084e-09,False,other
TRAT1,-8.631542330075534e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FBLN2,0.00019799093765553513,0.9999999974159123,1.1222550396861084e-09,False,other
FCRL1,-0.0012742862996628912,0.9999999974159123,1.1222550396861084e-09,False,other
AIM2,4.9665658146690744e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CTLA4,-6.707658255816653e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ICOS,-0.00016820648908368952,0.9999999974159123,1.1222550396861084e-09,False,other
ADAMTS9,-3.371234662402373e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PPM1K,-0.00018094896526567317,0.9999999974159123,1.1222550396861084e-09,False,other
CCNL1,-0.0007097332524352296,0.9999999974159123,1.1222550396861084e-09,False,other
SMIM14,0.0007934804995494704,0.9999999974159123,1.1222550396861084e-09,False,other
DNASE1L3,1.4012123917401392e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PCOLCE2,0.0009605329752414363,0.056705452158512436,1.2463751822266662,False,other
MTMR14,-0.0008323929195830707,0.9999999974159123,1.1222550396861084e-09,False,other
CPA3,7.411073739133165e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TM4SF18,-4.043962477291458e-06,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC3B,3.517379991114155e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRKCD,-0.0013639832654123857,0.9999999974159123,1.1222550396861084e-09,False,other
SLBP,-0.0001486901837805671,0.9999999974159123,1.1222550396861084e-09,False,other
H2AFZ,0.0002901381983391321,0.9999999974159123,1.1222550396861084e-09,False,other
EMCN,4.723806415488107e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CAMP,0.00015721058417280526,0.9999999974159123,1.1222550396861084e-09,False,other
SHISA5,-0.00014186187892954727,0.9999999974159123,1.1222550396861084e-09,False,other
C4orf3,0.000373241051610837,0.9999999974159123,1.1222550396861084e-09,False,other
HMGB2,0.0008691004646263489,0.9999999974159123,1.1222550396861084e-09,False,other
MAD2L1,0.0001724438401147499,0.9999999974159123,1.1222550396861084e-09,False,other
FAM198B,2.800697706358316e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NPY1R,0.0005032844021259988,0.9999999974159123,1.1222550396861084e-09,False,other
LSM6,0.0002615160957796271,0.9999999974159123,1.1222550396861084e-09,False,other
ELOVL7,-0.0001067741274468968,0.9999999974159123,1.1222550396861084e-09,False,other
ANKRD33B,-0.001444882295031466,0.02584794993416747,1.587573896190345,True,other
EGFLAM,-0.0007493692045834124,0.7025825237395894,0.15330265718825162,False,other
EBF1,-0.00015317805372020918,0.9999999974159123,1.1222550396861084e-09,False,other
NSA2,0.00025837043086066047,0.9999999974159123,1.1222550396861084e-09,False,other
IL22RA2,2.7026514385204876e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ANKRD55,-0.00019814435139710318,0.9999999974159123,1.1222550396861084e-09,False,other
PI16,7.705407503215563e-05,0.9999999974159123,1.1222550396861084e-09,False,other
STK17A,0.0003676509322735194,0.9999999974159123,1.1222550396861084e-09,False,other
TRA2A,-0.000492201094245609,0.9999999974159123,1.1222550396861084e-09,False,other
RPS14,0.0071835404879424525,0.9999999974159123,1.1222550396861084e-09,False,other
PTTG1,0.0009843051422215102,0.9999999974159123,1.1222550396861084e-09,False,other
CDCA7L,0.0002471648790532584,0.9999999974159123,1.1222550396861084e-09,False,other
MIOS,0.00022197497663293056,0.9999999974159123,1.1222550396861084e-09,False,other
FABP5,0.0004159617890493218,0.9999999974159123,1.1222550396861084e-09,False,other
TAGAP,0.00019058377595038492,0.9999999974159123,1.1222550396861084e-09,False,other
COL1A2,0.0009893222341069152,0.9999999974159123,1.1222550396861084e-09,False,other
CTSB,-7.656785449475234e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SOX17,-8.595693430298338e-05,0.9999999974159123,1.1222550396861084e-09,False,other
DLC1,-5.1805201614769404e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RAD21,0.0010226262007930892,0.9999999974159123,1.1222550396861084e-09,False,other
GPR146,0.00022740386192916687,0.9999999974159123,1.1222550396861084e-09,False,other
NOS3,5.166951257094387e-05,0.9999999974159123,1.1222550396861084e-09,False,other
OSR2,-3.406507917369365e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CTHRC1,0.0006563798081853506,0.263945712016073,0.578485389025344,False,other
TP53INP1,0.0013136128736437602,0.9999999974159123,1.1222550396861084e-09,False,other
PSIP1,-0.0002420216891040189,0.9999999974159123,1.1222550396861084e-09,False,other
SYK,0.0003750255624162535,0.9999999974159123,1.1222550396861084e-09,False,other
SVEP1,0.00023300789610184065,0.9999999974159123,1.1222550396861084e-09,False,other
CYBB,0.000625008370584379,0.9999999974159123,1.1222550396861084e-09,False,other
STRBP,0.0006389213145904793,0.9999999974159123,1.1222550396861084e-09,False,other
AQP3,-6.677643579227743e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MELK,-2.8034735472970418e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FOLR2,-5.678220560286461e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PCF11,0.00027514941722475705,0.9999999974159123,1.1222550396861084e-09,False,other
ARF6,-9.570219744570174e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SLC18A2,1.681973291396856e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRDX3,0.00027238072939953645,0.9999999974159123,1.1222550396861084e-09,False,other
GHITM,-8.578305929780872e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TC2N,-8.685266940354486e-05,0.9999999974159123,1.1222550396861084e-09,False,other
IFI27,-2.352727428326512e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TAF1D,0.00014870902682165288,0.9999999974159123,1.1222550396861084e-09,False,other
HTRA1,0.0003330972416734322,0.9999999974159123,1.1222550396861084e-09,False,other
NDUFB8,0.00035951277116617886,0.9999999974159123,1.1222550396861084e-09,False,other
FBN1,0.00071440519439607,0.9999999974159123,1.1222550396861084e-09,False,other
BRD7,0.00027453170298877977,0.9999999974159123,1.1222550396861084e-09,False,other
CKB,8.723413872672135e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SPIC,0.00010386440983919617,0.9999999974159123,1.1222550396861084e-09,False,other
SGPL1,1.0099622911263761e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCT2,5.9721098727087696e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CYYR1,5.0569059797845586e-05,0.9999999974159123,1.1222550396861084e-09,False,other
C2,-0.0007689995680289427,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM100,1.0405623304314635e-05,0.9999999974159123,1.1222550396861084e-09,False,other
APBB1,-8.494338774404399e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TAF10,0.0016009592213206275,0.9999999974159123,1.1222550396861084e-09,False,other
TPP1,-0.0009872507915287682,0.9999999974159123,1.1222550396861084e-09,False,other
DCHS1,0.00011245560976732433,0.9999999974159123,1.1222550396861084e-09,False,other
PPFIBP2,-0.0004393543075445483,0.9999999974159123,1.1222550396861084e-09,False,other
PLD4,0.0001949070805390505,0.9999999974159123,1.1222550396861084e-09,False,other
RPL27A,0.006945633891861647,0.9999999974159123,1.1222550396861084e-09,False,other
MFAP4,0.002022374421510098,0.4160462955489623,0.38085834056852774,False,other
WEE1,-0.000440412933204265,0.9999999974159123,1.1222550396861084e-09,False,other
PRKCB,0.0013602531260377138,0.9999999974159123,1.1222550396861084e-09,False,other
MCM7,-4.601155795050382e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCDC68,2.440472011060375e-06,0.9999999974159123,1.1222550396861084e-09,False,other
SEC11C,-0.00019870341033860484,0.9999999974159123,1.1222550396861084e-09,False,other
HTR3A,-0.0010723271464774982,0.06653029097690961,1.1769805771192616,False,other
NNMT,0.0008619232145652342,0.9999999974159123,1.1222550396861084e-09,False,other
SLFN5,-0.0004455903978737921,0.9999999974159123,1.1222550396861084e-09,False,other
FAM96A,0.00034245158013904847,0.9999999974159123,1.1222550396861084e-09,False,other
RBPMS2,9.561370352650152e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TERF2IP,-0.00015333368956488985,0.9999999974159123,1.1222550396861084e-09,False,other
PLK1,0.0028329502111072574,0.010277880048313743,1.9880964552108213,True,other
MS4A7,0.00010618372632811412,0.9999999974159123,1.1222550396861084e-09,False,other
EVA1C,6.69050653123891e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NUDT21,0.00016619937387020098,0.9999999974159123,1.1222550396861084e-09,False,other
SNRPD1,-0.0001948927414011717,0.9999999974159123,1.1222550396861084e-09,False,other
FAM102A,-0.0008656545009014943,0.9999999974159123,1.1222550396861084e-09,False,other
GPRC5B,-0.00037761078009763277,0.9999999974159123,1.1222550396861084e-09,False,other
DUS2,1.4475095862814119e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CD3D,-5.5529282544599604e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RRM1,-1.4359362387472707e-06,0.9999999974159123,1.1222550396861084e-09,False,other
RAB8A,-0.00011421704424862886,0.9999999974159123,1.1222550396861084e-09,False,other
FAM129C,0.00029818609828508036,0.9999999974159123,1.1222550396861084e-09,False,other
CDT1,0.00023435699321179213,0.9999999974159123,1.1222550396861084e-09,False,other
TUBA1C,-0.00016160127016248693,0.9999999974159123,1.1222550396861084e-09,False,other
CDC42EP5,-0.0015911187587259457,0.02604305911034755,1.5843080033330301,True,other
PPP1R14A,1.3206701737801963e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NXN,-0.00012694555682235195,0.9999999974159123,1.1222550396861084e-09,False,other
C19orf48,-0.00027194582163587305,0.9999999974159123,1.1222550396861084e-09,False,other
KLK1,-2.4452589441470787e-05,0.9999999974159123,1.1222550396861084e-09,False,other
OTUB1,-0.0002414244167891419,0.9999999974159123,1.1222550396861084e-09,False,other
ANGPTL4,0.00013014607900049043,0.9999999974159123,1.1222550396861084e-09,False,other
IGFBP6,4.371255897458147e-06,0.9999999974159123,1.1222550396861084e-09,False,other
NDUFV1,-0.00017550188527232918,0.9999999974159123,1.1222550396861084e-09,False,other
CDK2AP2,-1.2703720943356422e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRDX2,-0.0001916708053810133,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM88,0.0001242955035409797,0.9999999974159123,1.1222550396861084e-09,False,other
TK1,4.547008778281805e-05,0.9999999974159123,1.1222550396861084e-09,False,other
POLR2G,-0.00026321367805306334,0.9999999974159123,1.1222550396861084e-09,False,other
ATG16L2,-0.00024111583597457437,0.9999999974159123,1.1222550396861084e-09,False,other
ENTPD3,2.587179380291542e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MAP4K2,-2.7060446691158646e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCDC88B,-0.0004082463410109982,0.9999999974159123,1.1222550396861084e-09,False,other
SCARA3,-0.002962026554855529,0.00013411108737285804,3.872535316214005,True,other
PBK,9.613996657894391e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SCARA5,9.926582746399692e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PNOC,-0.00018306556274612362,0.9999999974159123,1.1222550396861084e-09,False,other
VASN,-0.0008208545252665761,0.9999999974159123,1.1222550396861084e-09,False,other
MAPK1IP1L,-0.00041511223031421435,0.9999999974159123,1.1222550396861084e-09,False,other
IRF2BP2,-0.0004988389933643228,0.9999999974159123,1.1222550396861084e-09,False,other
NT5DC2,0.0033966321898119822,0.0006639393498052392,3.177871591186113,True,other
PXK,-0.00039913920598125957,0.9999999974159123,1.1222550396861084e-09,False,other
SEPT2,0.0006654361281466514,0.9999999974159123,1.1222550396861084e-09,False,other
RHOH,0.000189729492094462,0.9999999974159123,1.1222550396861084e-09,False,other
TNXB,-8.519392196121951e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ATXN2L,-0.00021276710079210642,0.9999999974159123,1.1222550396861084e-09,False,other
FEN1,0.00020387560760273468,0.9999999974159123,1.1222550396861084e-09,False,other
COL3A1,0.0001323426493318007,0.9999999974159123,1.1222550396861084e-09,False,other
IL7R,-6.682942293807e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PKIG,-8.048110240235079e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NPNT,3.486074080613199e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MAT2A,-0.0005632230566832916,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF608,-0.0003513772683739116,0.9999999974159123,1.1222550396861084e-09,False,other
LGALS9,-0.001694201916769042,0.9999999974159123,1.1222550396861084e-09,False,other
PRELID1,0.00022579615838304312,0.9999999974159123,1.1222550396861084e-09,False,other
EFNA1,-7.135266726056668e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CXCL10,-0.005402766176277454,1.5374086275897084e-13,12.813210686097447,True,other
SHE,0.0002113015303915936,0.9999999974159123,1.1222550396861084e-09,False,other
PTK2,-0.00011885458250572578,0.9999999974159123,1.1222550396861084e-09,False,other
RNASE6,0.0005243900315355376,0.9999999974159123,1.1222550396861084e-09,False,other
NPR1,-6.908379481167411e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RASSF6,-0.0005498087590173895,0.9999999974159123,1.1222550396861084e-09,False,other
SDC2,0.0006690240191123617,0.9999999974159123,1.1222550396861084e-09,False,other
CD52,0.0050964237700387716,0.9999999974159123,1.1222550396861084e-09,False,other
PLEKHA2,0.0016944738441810325,0.9999999974159123,1.1222550396861084e-09,False,other
CLIC4,-0.0008043327992352661,0.9999999974159123,1.1222550396861084e-09,False,other
ANTXR1,0.00031496293221595743,0.9999999974159123,1.1222550396861084e-09,False,other
HEXDC,0.00022653410532692125,0.9999999974159123,1.1222550396861084e-09,False,other
BUB1,0.0007807288711464966,0.9999999974159123,1.1222550396861084e-09,False,other
DCXR,7.919819962060384e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LDB2,1.1519873257658008e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ROBO1,7.028722469465398e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TM4SF1,4.694706160823792e-06,0.9999999974159123,1.1222550396861084e-09,False,other
MYO7B,-1.2142563990499844e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CHD3,-0.0020821908163739244,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM154,0.0002552852048943906,0.9999999974159123,1.1222550396861084e-09,False,other
TRAPPC1,0.0003531716226449211,0.9999999974159123,1.1222550396861084e-09,False,other
SERPINA9,-0.0009422457012274524,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2E1,7.357456702968002e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HSPB2,-5.053084746261811e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CDK1,0.00046365135753238806,0.9999999974159123,1.1222550396861084e-09,False,other
FABP4,1.5106251125415277e-05,0.9999999974159123,1.1222550396861084e-09,False,other
DENND5B,-0.0007142235185522358,0.9999999974159123,1.1222550396861084e-09,False,other
CD14,-0.001305562870301466,0.9999999974159123,1.1222550396861084e-09,False,other
MZB1,-0.0035820700661023663,0.9999999974159123,1.1222550396861084e-09,False,other
PA2G4,0.00023256368369919261,0.9999999974159123,1.1222550396861084e-09,False,other
SERPINB9,-0.0017981726437479584,0.9999999974159123,1.1222550396861084e-09,False,other
STAT2,-0.0020054522638542627,0.9999999974159123,1.1222550396861084e-09,False,other
HSPA4,0.00010379660975638055,0.9999999974159123,1.1222550396861084e-09,False,other
TRABD,-0.0004071917181421546,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF296,-0.00019005426941067806,0.9999999974159123,1.1222550396861084e-09,False,other
AKAP13,-0.00021221204226421625,0.9999999974159123,1.1222550396861084e-09,False,other
HTRA3,-3.973164574959826e-05,0.9999999974159123,1.1222550396861084e-09,False,other
BFSP2,0.00012120817370225075,0.9999999974159123,1.1222550396861084e-09,False,other
LSM3,0.0002052726540492586,0.9999999974159123,1.1222550396861084e-09,False,other
CYTL1,6.53475371610086e-05,0.9999999974159123,1.1222550396861084e-09,False,other
XKR6,-3.57963514882537e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRKCE,-9.67217353102165e-06,0.9999999974159123,1.1222550396861084e-09,False,other
C9orf16,-0.00021201247638784684,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM37,7.62278002781891e-07,0.9999999974159123,1.1222550396861084e-09,False,other
SHCBP1,0.00023004582109066932,0.9999999974159123,1.1222550396861084e-09,False,other
CHD7,0.00057867936090613,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF581,-0.00025506715836342425,0.9999999974159123,1.1222550396861084e-09,False,other
ASXL1,-0.0004924756564601077,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF318,-0.00039843823483421553,0.9999999974159123,1.1222550396861084e-09,False,other
HOPX,0.0009403289634011269,0.9999999974159123,1.1222550396861084e-09,False,other
RSL1D1,0.0002969730550098221,0.9999999974159123,1.1222550396861084e-09,False,other
TBCA,-0.00018440787894788424,0.9999999974159123,1.1222550396861084e-09,False,other
CXXC5,0.0014357088027969894,0.9999999974159123,1.1222550396861084e-09,False,other
PIK3CD,-0.0005725691186011655,0.9999999974159123,1.1222550396861084e-09,False,other
PTCRA,6.654574802689639e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ATF7IP,-2.1273608953320533e-06,0.9999999974159123,1.1222550396861084e-09,False,other
RGS19,0.00026010187546117447,0.9999999974159123,1.1222550396861084e-09,False,other
GATM,-4.5046762228745374e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RRM2,0.000737138353808002,0.9999999974159123,1.1222550396861084e-09,False,other
RPS21,0.009951395747438196,0.4756054604377636,0.32275316787930025,False,other
PTEN,-0.00011250039034739479,0.9999999974159123,1.1222550396861084e-09,False,other
JMJD1C,-0.0003385677132012599,0.9999999974159123,1.1222550396861084e-09,False,other
MAL,0.00037572592895919465,0.9999999974159123,1.1222550396861084e-09,False,other
LAMB2,0.0005174732529744097,0.9999999974159123,1.1222550396861084e-09,False,other
EIF2AK3,-0.00011403836026775,0.9999999974159123,1.1222550396861084e-09,False,other
MOB3A,-0.0002451816907364651,0.9999999974159123,1.1222550396861084e-09,False,other
CYCS,-0.00016425952424880402,0.9999999974159123,1.1222550396861084e-09,False,other
CD8B,7.288865607185365e-06,0.9999999974159123,1.1222550396861084e-09,False,other
MALT1,-0.0018779621305609895,0.7454174037736919,0.12760047169132477,False,other
ID4,0.0007428388468645637,0.6535350968325242,0.184731084515863,False,other
NEGR1,4.579386196612394e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MACROD2,0.0007958412264004039,0.8924136977152654,0.04943377232309498,False,other
RCAN2,-3.912033286977354e-06,0.9999999974159123,1.1222550396861084e-09,False,other
GNB2,-4.638124786800202e-06,0.9999999974159123,1.1222550396861084e-09,False,other
PDE3A,0.00017506784649862,0.9999999974159123,1.1222550396861084e-09,False,other
KLHL6,-0.0015098747610030883,0.9999999974159123,1.1222550396861084e-09,False,other
MRPL52,-0.00015028248648942671,0.9999999974159123,1.1222550396861084e-09,False,other
SMPDL3A,0.00031035036749915354,0.9999999974159123,1.1222550396861084e-09,False,other
CCL19,-0.011757925673075043,0.0057104407671312645,2.243330368926634,True,other
CORO1B,-0.0001303367471278613,0.9999999974159123,1.1222550396861084e-09,False,other
FAM192A,-9.156996838501422e-05,0.9999999974159123,1.1222550396861084e-09,False,other
DMXL1,-0.0003286938169435316,0.9999999974159123,1.1222550396861084e-09,False,other
EGFL7,0.000105549237159718,0.9999999974159123,1.1222550396861084e-09,False,other
RNASEH2C,0.0004885152748521082,0.9999999974159123,1.1222550396861084e-09,False,other
MRGPRF,-4.945517907469464e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MIR4435-2HG,-1.3237932412855404e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PARP14,-0.0019767507907623993,0.9999999974159123,1.1222550396861084e-09,False,other
PARP15,0.0006780879381645399,0.9999999974159123,1.1222550396861084e-09,False,other
CKS1B,8.92255723404442e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SNCG,-0.0011673188578809196,0.14965262372989502,0.8249156646478681,False,other
MMRN2,6.351678228479814e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MZT2A,0.0004117373039934369,0.9999999974159123,1.1222550396861084e-09,False,other
C1QB,-0.0002950638786736459,0.9999999974159123,1.1222550396861084e-09,False,other
C1QA,6.351175640664786e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MINOS1,-0.0006851569648749223,0.9999999974159123,1.1222550396861084e-09,False,other
PPP1R14B,0.002377231654599035,0.7444867994587308,0.12814299834572912,False,other
CSPG4,-6.832968097835769e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CHD2,0.00012958242048487223,0.9999999974159123,1.1222550396861084e-09,False,other
CCDC106,-0.00010892150140983867,0.9999999974159123,1.1222550396861084e-09,False,other
EIF1AX,0.0005312024009502814,0.9999999974159123,1.1222550396861084e-09,False,other
ADGRG2,-0.00038974394409176105,0.9999999974159123,1.1222550396861084e-09,False,other
HEG1,-0.0004962127724533125,0.9999999974159123,1.1222550396861084e-09,False,other
TOMM20,-1.8273539136220984e-05,0.9999999974159123,1.1222550396861084e-09,False,other
STAT5B,-0.00022999976409768946,0.9999999974159123,1.1222550396861084e-09,False,other
CD7,-7.01862985698137e-06,0.9999999974159123,1.1222550396861084e-09,False,other
GPR160,-0.000516801405697917,0.9999999974159123,1.1222550396861084e-09,False,other
C1QTNF1,-0.0022513097677240856,0.11080341572277784,0.9554468514605751,False,other
CD34,3.6280047272129867e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TLR10,0.00025097575161141944,0.9999999974159123,1.1222550396861084e-09,False,other
SELP,6.22756360012175e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PODN,4.033261821758432e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GCSAM,-0.0005723163172129814,0.9999999974159123,1.1222550396861084e-09,False,other
CMKLR1,0.00016276410726830202,0.9999999974159123,1.1222550396861084e-09,False,other
UGT8,0.00020449014621504343,0.9999999974159123,1.1222550396861084e-09,False,other
SLCO2A1,0.0006388871726070791,0.9999999974159123,1.1222550396861084e-09,False,other
KIAA1551,2.4227127468266774e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FZD4,1.0597307344987345e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CD248,-9.683447014720726e-07,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2C,0.0015174993741619153,0.9999999974159123,1.1222550396861084e-09,False,other
DES,-5.0834585815454775e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MARCKSL1,-0.0030989994669949894,0.9999999974159123,1.1222550396861084e-09,False,other
CSRP2,0.00016197088915265168,0.9999999974159123,1.1222550396861084e-09,False,other
BANF1,2.5332217859719286e-05,0.9999999974159123,1.1222550396861084e-09,False,other
POLD4,-0.000746794094900402,0.9999999974159123,1.1222550396861084e-09,False,other
SUGCT,-0.0004215863116232045,0.9999999974159123,1.1222550396861084e-09,False,other
RMI2,-8.727293726164959e-06,0.9999999974159123,1.1222550396861084e-09,False,other
NR2F1,-0.00017695048862388305,0.9999999974159123,1.1222550396861084e-09,False,other
AURKAIP1,-5.560453946314853e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GAPT,0.0002774984478391522,0.9999999974159123,1.1222550396861084e-09,False,other
PLEKHF2,-4.229358616963941e-06,0.9999999974159123,1.1222550396861084e-09,False,other
A2M,3.1414072176258467e-06,0.9999999974159123,1.1222550396861084e-09,False,other
NUPR1,-0.0007791329256589818,0.9999999974159123,1.1222550396861084e-09,False,other
SPHK1,-0.0004469904521436363,0.9999999974159123,1.1222550396861084e-09,False,other
ZBTB8OS,-0.00020190791918420561,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC14A,1.4140044305286596e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GNG7,0.00040067130200611284,0.9999999974159123,1.1222550396861084e-09,False,other
BASP1,-0.00046053130756620875,0.9999999974159123,1.1222550396861084e-09,False,other
TYMS,0.0006498912819910933,0.9999999974159123,1.1222550396861084e-09,False,other
DPP7,-0.00030690738324018474,0.9999999974159123,1.1222550396861084e-09,False,other
CASKIN2,-8.178904257910395e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LRRN4CL,-3.5948539981141644e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PAWR,0.00039111449719989033,0.9999999974159123,1.1222550396861084e-09,False,other
CD19,-0.0008704425693669415,0.9999999974159123,1.1222550396861084e-09,False,other
RABEP2,-3.3810281339224924e-06,0.9999999974159123,1.1222550396861084e-09,False,other
CD163,2.85956963642709e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CD163L1,0.00022940398166077305,0.9999999974159123,1.1222550396861084e-09,False,other
CD151,-0.0009926472586092583,0.9999999974159123,1.1222550396861084e-09,False,other
