rank,gene,stat,hit,running_es
360,FGFBP2,0.0,False,0.009533700157023133
361,SLC13A3,0.0,False,0.007480312066674057
362,Blank-20,0.0,False,0.005426923976324981
363,LGR5,0.0,False,0.003373535885975905
364,CXCR1,0.0,False,0.001320147795626829
365,Blank-33,0.0,False,-0.0007332402947222471
366,Blank-22,0.0,False,-0.002786628385071323
367,Blank-25,0.0,False,-0.004840016475420399
368,STAT3,0.0,False,-0.006893404565769475
369,Blank-29,0.0,False,-0.00894679265611855
370,CASP8,0.0,False,-0.011000180746467626
371,TGFB2,0.0,False,-0.0130535688368167
372,Blank-30,0.0,False,-0.015106956927165776
373,ZAP70,0.0,False,-0.01716034501751485
374,LGR6,0.0,False,-0.019213733107863926
375,SMO,0.0,False,-0.021267121198213
376,CD70,0.0,False,-0.023320509288562077
377,Blank-40,0.0,False,-0.025373897378911152
378,Blank-38,0.0,False,-0.027427285469260227
379,Blank-34,0.0,False,-0.029480673559609302
380,Blank-32,0.0,False,-0.03153406164995838
381,CCL1,0.0,False,-0.03358744974030746
382,WNT3,0.0,False,-0.03564083783065654
383,TSC2,0.0,False,-0.03769422592100562
384,GZMK,0.0,False,-0.039747614011354696
385,LOX,0.0,False,-0.041801002101703774
386,ICOS,0.0,False,-0.04385439019205285
387,SELP,0.0,False,-0.04590777828240193
388,COL6A3,0.0,False,-0.04796116637275101
389,TMEM59,0.0,True,-0.04796116637275101
390,IL12RB2,0.0,False,-0.05001455446310009
391,Blank-12,0.0,False,-0.05206794255344917
392,LAG3,0.0,False,-0.054121330643798246
393,CX3CL1,0.0,False,-0.056174718734147325
394,FAP,0.0,False,-0.0582281068244964
395,Blank-24,0.0,False,-0.06028149491484548
396,ICAM3,0.0,False,-0.06233488300519456
397,PECAM1,-0.0029335691426168875,False,-0.06438827109554364
398,BAK1,-0.005353774348017454,False,-0.06644165918589272
399,ITGB1,-0.005939923801914437,False,-0.0684950472762418
400,DUSP1,-0.00782587206045171,False,-0.07054843536659088
401,TGFBR1,-0.009940418225673986,False,-0.07260182345693995
