gene,hvg_score,svg_score,hvg_norm,svg_norm,final_weight,is_sc_hvg,selected_in_plugin
PHOSPHO2,0.02388267004878704,0.0,0.4262008206613565,0.2035662563359884,0.31488353849867246,False,0
KLHL23,0.024992273474140278,0.014891470548731968,0.4328385228095583,0.47924209510016896,0.45604030895486364,True,0
SSB,0.3310154071554866,-0.007348794999540122,0.9348298334540188,0.02075790489983104,0.47779386917692496,False,0
UBR3,0.06414202277818637,-0.009541396689608479,0.6084359160028965,0.015085686700458605,0.31176080135167755,False,0
MYO3B,0.00029481525736819135,0.0,0.13317644219164856,0.2035662563359884,0.16837134926381847,False,0
GAD1,0.0032366087499065346,0.0,0.23750905141202028,0.2035662563359884,0.22053765387400434,False,0
GORASP2,0.1811186808423742,0.07295304838430389,0.8441346850108616,0.8174631909244509,0.8307989379676562,False,0
TLK1,0.18542047400130768,0.06705267027742771,0.8482983345401882,0.7993000241370988,0.8237991793386434,False,0
METTL8,0.08088193859373345,0.008208227874378625,0.6628047308713493,0.4161235819454502,0.5394641564083997,False,0
DCAF17,0.03626804742527221,0.0355549544557793,0.4945088100410331,0.6552618875211199,0.5748853487810766,False,0
CYBRD1,0.11207169616819143,0.08736884542364504,0.7427588703837799,0.852401641322713,0.7975802558532464,False,0
DYNC1I2,0.19549470716862785,0.09917951926192321,0.8584359160028965,0.872073376780111,0.8652546463915037,False,0
SLC25A12,0.06642512579310172,0.03715947647025222,0.6167632150615496,0.6675718078686942,0.642167511465122,False,0
HAT1,0.1404406201631253,0.040917940974122546,0.7950156891141684,0.689898624185373,0.7424571566497706,False,0
METAP1D,0.033480045577912225,-0.009259958829226008,0.47996620806179097,0.015689114168476948,0.24782766111513396,False,0
DLX2,0.014937129686316558,0.0,0.36863384021240647,0.2035662563359884,0.28610004827419744,False,0
ITGA6,0.15102097351557728,0.045973103274388985,0.8105237750422399,0.7191045136374608,0.7648141443398504,True,0
PDK1,0.05497786688106085,0.03489513437735043,0.5760318609703113,0.6506154960173787,0.613323678493845,False,0
RAPGEF4,0.022824607433990902,0.006856316814653219,0.41932174752594736,0.40471880279990347,0.4120202751629254,False,0
CDCA7,0.019222245971857132,0.021701484923625496,0.39753801593048516,0.5426019792420951,0.4700699975862901,False,0
SP3,0.17237512311098002,0.06989026252014266,0.835626357711803,0.8091962346125996,0.8224112961622013,False,0
SP9,2.536746297838307e-05,0.0,0.09292783007482501,0.2035662563359884,0.14824704320540671,False,0
CIR1,0.22021327344106534,0.005163246914149551,0.8800386193579531,0.3902365435674632,0.6351375814627082,False,0
SCRN3,0.03383145424787401,-0.008888578397069143,0.4824402606806662,0.0166545981173063,0.24954742939898625,False,0
GPR155,0.08700990471762915,0.06519295519414586,0.6820540671011345,0.793386434950519,0.7377202510258267,False,0
WIPF1,0.404279295569543,0.3235740501358852,0.9564928795558774,0.9809920347574221,0.9687424571566497,False,1
CHRNA1,0.00775821071918345,0.0,0.30267921795800146,0.2035662563359884,0.25312273714699496,False,0
CHN1,0.09746040940070234,0.0981141209162089,0.7105961863384022,0.8706854936036689,0.7906408399710355,True,0
ATF2,0.1338887119660523,0.013269608216236732,0.7842746801834419,0.46270818247646633,0.6234914313299541,False,0
HOXD11,0.0009498874487780225,0.0,0.1725199131064446,0.2035662563359884,0.1880430847212165,False,0
HOXD10,0.006945297618860997,0.05122550170237547,0.29338643495051897,0.7443277818006275,0.5188571083755733,False,0
HOXD9,0.029530798369173154,0.04768256417192593,0.4569756215302921,0.7265266714940865,0.5917511465121893,False,0
HOXD8,0.03613121283614393,0.10929199845846728,0.49384503982621286,0.8859522085445329,0.6898986241853728,False,0
HOXD3,0.008242497515301778,0.04211912922996256,0.3087738353849867,0.6970190683079894,0.502896451846488,False,0
HOXD4,0.0036507941222250293,0.14561664835592536,0.24589669321747526,0.9237871107892831,0.5848419020033792,False,0
HOXD1,0.015850669063737305,0.02403870038207721,0.3741853729181752,0.5652908520395848,0.46973811247888003,False,0
MTX2,0.12115909144867393,0.13172038705314876,0.7611634081583394,0.9112358194545016,0.8361996138064205,False,0
HNRNPA3,0.4865863691265334,0.10768379268570666,0.9715182235095342,0.8837798696596669,0.9276490465846006,False,1
NFE2L2,0.4515922141902546,0.05692527390681156,0.9651218923485397,0.7647236302196476,0.8649227612840937,False,0
AGPS,0.09277558947140224,0.0059843036071470426,0.6985276369780352,0.397598358677287,0.5480629978276611,False,0
TTC30B,0.008193147543409053,0.018595299877044263,0.30792903692976104,0.5143615737388366,0.4111453053342988,False,0
TTC30A,0.006970609878922548,0.10581051544648422,0.29374849143132997,0.881185131547188,0.5874668114892589,False,0
PDE11A,0.0006423077594063096,0.0,0.15671011344436397,0.2035662563359884,0.1801381848901762,False,0
RBM45,0.028852882067284,0.0045080266730129276,0.45305334298817285,0.3839005551532706,0.41847694907072175,False,0
OSBPL6,0.008831264881318034,0.0034823396712036756,0.31565290852039585,0.3756939415882211,0.3456734250543085,False,0
PRKRA,0.16680759105984236,0.0597285923053147,0.8295317402848178,0.7743784697079411,0.8019551049963795,False,0
FKBP7,0.05793207585560487,0.003954563155957274,0.5874969828626599,0.3798575911175477,0.4836772869901038,False,0
TTN,0.08322696626803701,0.033317131020879916,0.6698044895003621,0.639210716871832,0.654507603186097,True,0
CCDC141,0.04753071469721017,0.03362548256914365,0.5464035722906107,0.6409003137822834,0.5936519430364471,False,0
SESTD1,0.09574305518349495,0.029150260637196584,0.7068549360366884,0.6082548877624909,0.6575549118995896,False,0
ZNF385B,0.0018885738451947494,0.0,0.2061308230750664,0.2035662563359884,0.2048485397055274,False,0
CWC22,0.11210051268851476,0.02886263274076617,0.7429398986241854,0.6053584359160029,0.6741491672700941,False,0
UBE2E3,0.20084739083200331,0.16768379848482032,0.8635047067342505,0.9380279990345161,0.9007663528843832,False,1
ITGA4,0.3055478150346706,0.1927454498395828,0.9261404779145547,0.9500965483948829,0.9381185131547187,False,1
CERKL,0.0010151423477006375,0.0,0.17523533671252717,0.2035662563359884,0.1894007965242578,False,0
PDE1A,0.037480216273038755,0.07056336032993367,0.5022326816316679,0.8115496017378712,0.6568911416847696,False,0
DNAJC10,0.1609648149829708,0.13803016572851426,0.8223509534153994,0.9171494086410813,0.8697501810282404,False,0
FRZB,0.10899895874699973,0.17014800836740313,0.7363625392227854,0.9393555394641564,0.8378590393434708,True,0
NCKAP1,0.09609752146788811,0.20492638832034826,0.7075187062515086,0.9547429398986241,0.8311308230750664,False,0
DUSP19,0.006785660961165212,0.0,0.2913951243060584,0.2035662563359884,0.2474806903210234,False,0
NUP35,0.04886429190559282,0.03782379237669158,0.5517137340091721,0.6710113444363988,0.6113625392227855,False,0
ZNF804A,0.00892384807853647,0.0,0.3164373642288197,0.2035662563359884,0.26000181028240404,False,0
FSIP2,0.012484546490969736,0.0,0.34914313299541394,0.2035662563359884,0.2763546946657012,False,0
ZC3H15,0.3404280326452802,0.034304609857651124,0.9386917692493363,0.646150132754043,0.7924209510016896,False,0
ITGAV,0.1758101212154438,0.12096292249735412,0.8387038377986966,0.900856867004586,0.8697803524016413,False,0
FAM171B,0.030047785257857108,0.03530349901905593,0.46047550084479844,0.6533309196234612,0.5569032102341298,False,0
ZSWIM2,0.0006433506561059307,0.0,0.15683079893796767,0.2035662563359884,0.18019852763697802,False,0
CALCRL,0.30160132636137255,0.08802739882267335,0.9246319092445088,0.8539705527395607,0.8893012309920347,True,1
TFPI,0.18983222906330868,0.052476379767956396,0.8528843832971277,0.7492155442915761,0.8010499637943519,True,0
GULP1,0.04293522593900728,0.0021158077765812957,0.525524981897176,0.36561670287231474,0.44557084238474537,False,0
DIRC1,0.0010653729331892778,0.0,0.1777697320782042,0.2035662563359884,0.1906679942070963,False,0
COL3A1,0.9203779802630183,0.7327561004979839,0.9962587496982863,0.999637943519189,0.9979483466087377,True,1
COL5A2,0.3980980074958298,0.3385263153458351,0.9546222544050205,0.9831643736422881,0.9688933140236543,True,1
WDR75,0.07010969619182447,0.03353251592469544,0.6294955346367367,0.6403572290610668,0.6349263818489017,False,0
SLC40A1,0.1336692326866934,0.23519651226623375,0.7837315954622255,0.9641564083997104,0.8739440019309679,True,0
ASNSD1,0.13896528509157718,0.04981542809018993,0.7924812937484914,0.7372676804248129,0.7648744870866522,False,0
ANKAR,0.04081246218889361,0.0059483166321608865,0.5164735698769009,0.3974173304368815,0.45694545015689114,False,0
OSGEPL1,0.030284611399142833,0.005229114062972899,0.461742698527637,0.3907796282886797,0.42626116340815834,False,0
ORMDL1,0.30193446451088674,0.03073509488749282,0.924933622978518,0.6207458363504706,0.7728397296644943,False,0
PMS1,0.08724536610449729,0.0386652147869684,0.6833212647839729,0.6766835626357712,0.6800024137098721,False,0
C2orf88,0.006083530519039502,0.0,0.2826454260197924,0.2035662563359884,0.2431058411778904,False,0
MSTN,1.4056686327225032e-05,0.0,0.08656167028723147,0.2035662563359884,0.14506396331160992,False,0
INPP1,0.11223305682075398,0.016431040610032227,0.7431812696113927,0.49348298334540186,0.6183321264783973,False,0
MFSD6,0.06255151944049452,0.08639551190549735,0.6020999275887038,0.8501086169442433,0.7261042722664736,False,0
NEMP2,0.03715024358899778,0.02096728314626196,0.5006034274680183,0.5347574221578566,0.5176804248129374,False,0
NAB1,0.10861176249914924,0.02332771210809437,0.7355177407675597,0.5580497224233647,0.6467837315954622,False,0
GLS,0.3668562267246512,0.023015516745625502,0.9452087859039343,0.5556963552980931,0.7504525706010137,False,0
STAT1,0.4291483561949198,0.2534112122524495,0.9612599565532223,0.9686217716630461,0.9649408641081342,False,1
STAT4,0.2829168898031763,0.021900208404894952,0.9157011827178373,0.5448950036205648,0.730298093169201,False,0
MYO1B,0.13944701223507508,0.14489562573663706,0.7931450639633116,0.9228216268404538,0.8579833454018827,True,0
NABP1,0.3131261569293647,0.12186074718298869,0.9286748732802317,0.9017620082066136,0.9152184407434226,False,1
SLC39A10,0.13790707371477498,0.020299707595237047,0.7909727250784455,0.5290248612116824,0.6599987931450639,False,0
DNAH7,0.0005525631869236228,0.03295003878373241,0.15158097996620806,0.6369780352401642,0.3942795076031861,False,0
STK17B,0.60199797466849,0.06770513457142883,0.984672942312334,0.8012913347815592,0.8929821385469466,False,1
HECW2,0.045740576076235516,0.061355111423009624,0.5377142167511465,0.7808351436157374,0.6592746801834419,True,0
CCDC150,0.00540972964162384,0.0,0.27286990103789527,0.2035662563359884,0.23821807868694184,False,0
GTF3C3,0.03805225568960615,0.021703681084253537,0.5052498189717596,0.542662321988897,0.5239560704803283,False,0
C2orf66,0.0,0.0,0.042360608254887765,0.2035662563359884,0.12296343229543809,False,0
PGAP1,0.07234197864368515,0.004359023383568325,0.6366159787593532,0.3827540429640357,0.5096850108616944,False,0
ANKRD44,0.2580440054450682,0.10982407996135046,0.9033309196234612,0.8865556360125513,0.8949432778180062,False,1
SF3B1,0.41487824424492836,0.0249166451165435,0.9586652184407434,0.573256094617427,0.7659606565290852,False,0
COQ10B,0.28801895588341114,0.03564206927937077,0.9183562635771181,0.6562877142167511,0.7873219888969346,False,0
HSPD1,0.831026178293646,0.3135121112523985,0.9945691527878349,0.9798455225681874,0.987207337678011,False,1
HSPE1,0.7853588410596868,0.29656108216399085,0.9936640115858074,0.9775524981897176,0.9856082548877625,False,1
MOB4,0.2657317605143495,0.09508366269324593,0.9083997103548154,0.8654960173787111,0.8869478638667632,False,0
RFTN2,0.008745043014180533,0.032099857844597776,0.31492879555877384,0.6317282162684046,0.4733285059135892,False,0
MARS2,0.01511152526429505,-0.00027282885634773293,0.36984069514844314,0.052920588945208784,0.21138064204682597,False,0
BOLL,2.4498277958589676e-05,0.0,0.09250543084721216,0.2035662563359884,0.14803584359160027,False,0
PLCL1,0.03604333224996684,0.023123542318632062,0.4933622978517982,0.5563601255129134,0.5248612116823558,False,0
SATB2,0.0054574432663108425,0.01830703044316919,0.27359401399951727,0.5108616944243302,0.39222785421192374,False,0
FTCDNL1,0.012247458629910286,0.0,0.3469104513637461,0.2035662563359884,0.2752383538498673,False,0
C2orf69,0.07656593222992755,0.013913569273068797,0.6495293265749457,0.4688631426502534,0.5591962346125996,False,0
TYW5,0.03295536119473091,0.026740218665833943,0.47676804248129373,0.5881004103306783,0.532434226405986,False,0
SPATS2L,0.2235157064933132,0.13311798729507943,0.8820902727492156,0.9125030171373401,0.8972966449432778,True,1
KCTD18,0.04662826976947522,0.018080232772361645,0.541938209027275,0.508387641805455,0.525162925416365,False,0
AOX1,0.008710122475069904,0.0784236279395313,0.31438571083755734,0.832005792903693,0.5731957518706252,False,0
BZW1,0.4824354292393105,0.12661108470110918,0.9709751387883176,0.9064083997103548,0.9386917692493362,False,1
CLK1,0.525392309082558,0.07629504152230676,0.9761042722664736,0.8265749456915279,0.9013396089790007,False,1
PPIL3,0.12437266923801407,0.02433197765969515,0.7670769973449192,0.5680062756456674,0.6675416364952933,False,0
NIF3L1,0.046435819215557436,0.01976939577222259,0.5409123823316437,0.5246198406951484,0.5327661115133961,False,0
ORC2,0.05549851900502391,0.026237783815683462,0.5781438571083756,0.5836953898141444,0.5809196234612599,False,0
FAM126B,0.09951168079296445,0.0457027521576941,0.7159063480569635,0.7174752594738113,0.7166908037653874,False,0
CFLAR,0.4449051744264222,0.08256968949012773,0.9640960656529085,0.8416606323919865,0.9028783490224475,False,1
CASP10,0.06496355907671031,0.06010143202167904,0.6119357953174028,0.775887038377987,0.693911416847695,False,0
CASP8,0.22212416349656128,0.05852662706861181,0.881547188027999,0.7706975621530292,0.8261223750905141,False,0
TRAK2,0.054243135833058745,0.04929387615778159,0.5730147236302197,0.7346125995655323,0.653813661597876,False,0
STRADB,0.05817354497500574,0.12151336184497552,0.5884021240646874,0.9016413227130099,0.7450217233888486,False,0
TMEM237,0.023428476230939015,0.08299580709281328,0.4228819695872556,0.8427468018344195,0.6328143857108376,False,0
ALS2,0.018654515236444385,0.030924602918417324,0.39421916485638425,0.6229785179821385,0.5085988414192614,False,0
FZD7,0.025664576547571826,0.018538093257831803,0.43657977311127205,0.513516775283611,0.4750482741974415,True,0
KIAA2012,0.00019014903253679357,0.0,0.12370263094376056,0.2035662563359884,0.16363444363987448,False,0
SUMO1,0.4464236739262447,0.1727463474532381,0.9643374366401158,0.940984793627806,0.9526611151339609,False,1
NOP58,0.33021274812744567,0.025784260675069046,0.9345884624668115,0.5801351677528361,0.7573618151098238,False,0
BMPR2,0.12376223793362105,0.03381655452750645,0.7661115133960897,0.6421675114651219,0.7041395124306058,False,0
FAM117B,0.0383166953065194,-0.00956048462948441,0.5062756456673908,0.01502534395365677,0.26065049481052377,False,0
ICA1L,0.02390363479137833,0.0,0.42626116340815834,0.2035662563359884,0.31491370987207334,False,0
WDR12,0.044701254180463744,0.013552228030589836,0.5330678252474053,0.4652425778421434,0.49915520154477433,False,0
CARF,0.03650423099235705,-0.004173757717794329,0.49625874969828626,0.032705768766594256,0.2644822592324403,False,0
NBEAL1,0.4021783274781763,0.0013367702305536204,0.9558291093410572,0.36036688390055516,0.6580979966208063,False,0
CYP20A1,0.23202065992604629,0.025528821678717017,0.8884262611634082,0.5778421433743663,0.7331342022688873,False,0
ABI2,0.10763887474814346,0.0859961066526191,0.732862659908279,0.8488414192614048,0.790852039584842,False,0
RAPH1,0.05065296121273849,0.09970616912885574,0.5583514361573739,0.8732198889693459,0.7157856625633598,False,0
CD28,0.12285040017605171,0.09101992324913442,0.764602944726044,0.8584962587496983,0.8115496017378712,False,0
CTLA4,0.25837812835498825,0.1672119917303213,0.9036326333574705,0.9377866280473087,0.9207096307023896,True,1
ICOS,0.3778685503320305,0.09293452407484984,0.9490103789524499,0.8616340815833937,0.9053222302679218,True,1
PARD3B,0.012168846230659459,0.02992550528728997,0.34624668114892587,0.6153753318851074,0.48081100651701664,False,0
NRP2,0.17217299944827102,0.14780495953482814,0.8353246439777938,0.9254163649529327,0.8803705044653632,True,0
INO80D,0.0997327089420044,0.01826269744307903,0.7165701182717837,0.5104392951967174,0.6135047067342505,False,0
NDUFS1,0.09217913250910405,0.061364951977184445,0.6976224957760078,0.7810161718561429,0.7393193338160753,False,0
EEF1B2,0.6416324637943397,0.10703675780992371,0.9878107651460295,0.8829350712044413,0.9353729181752354,False,1
GPR1,0.0018625844034314465,0.0,0.20534636736664252,0.2035662563359884,0.20445631185131546,False,0
ZDBF2,0.07456273090604207,0.0,0.6428916244267439,0.2035662563359884,0.42322894038136616,False,0
ADAM23,0.006916716070594684,0.012154497584210461,0.2930243784697079,0.4519671735457398,0.3724957760077239,False,0
MDH1B,1.83190996622876e-05,0.026674671319810488,0.08897538015930485,0.5872556118754526,0.3381154960173787,False,0
FASTKD2,0.061258905344112866,0.029050739687936648,0.5986000482741974,0.6072894038136616,0.6029447260439296,False,0
KLF7,0.08172998997683306,0.029646120571034083,0.6652787834902245,0.6128409365194304,0.6390598600048274,False,0
CREB1,0.17286575144873967,0.03310737617580851,0.8364108134202269,0.6380642046825972,0.737237509051412,False,0
METTL21A,0.13428109211379796,0.051496480712706495,0.7847574221578566,0.7455949794834661,0.7651762008206613,False,0
CCNYL1,0.06694231806977001,0.04109203445390518,0.6191165821868212,0.6910451363746077,0.6550808592807145,False,0
FZD5,0.012835289781054856,0.005908551267907093,0.35209992758870384,0.3969345884624668,0.37451725802558533,False,0
PLEKHM3,0.009014473329715899,-0.024970327076898655,0.317402848177649,0.0003017137340091721,0.1588522809558291,False,0
PIKFYVE,0.13707373325551322,0.008061813612170309,0.7894038136615978,0.41545981173062996,0.6024318126961139,False,0
PTH2R,0.0001385702385377788,0.07525540532799478,0.11718561428916244,0.8238595220854453,0.47052256818730387,False,0
MAP2,0.011808323832296927,0.06422697089988057,0.3425054308472122,0.7906106685976345,0.5665580497224234,False,0
KANSL1L,0.020497887256002656,0.0,0.4051412020275163,0.2035662563359884,0.30435372918175235,False,0
ACADL,0.004033732822431669,0.0,0.251810282404055,0.2035662563359884,0.2276882693700217,False,0
LANCL1,0.043574475435494774,0.018169105658212125,0.5278783490224475,0.5093531257542844,0.518615737388366,False,0
CPS1,0.0026003045079920303,-0.002226051087798834,0.22296644943277819,0.041214096065652905,0.13209027274921553,False,0
ERBB4,0.0027208476566862854,0.1583097191037737,0.22658701424088826,0.9327178373159546,0.5796524257784215,False,0
IKZF2,0.09185169918240534,0.04637816671927913,0.6965363263335747,0.7206734250543084,0.7086048756939416,False,0
SPAG16,0.06220509182885738,0.07243139587383955,0.6008930726526671,0.8161356504948105,0.7085143615737388,False,0
BARD1,0.055799885567140425,0.04009525881676475,0.5791696838040068,0.6844677769732078,0.6318187303886074,False,0
ATIC,0.09959119916383469,0.11639190080364044,0.7162080617909727,0.8952449915520154,0.8057265266714941,False,0
FN1,0.8908032920920819,0.5968222382225044,0.9957156649770698,0.9978880038619358,0.9968018344195028,True,1
MREG,0.03156938033870686,0.1527632463615492,0.46910451363746075,0.9288559015206372,0.698980207579049,False,0
PECR,0.0409369341383966,0.031191623175622848,0.5168959691045136,0.6249698286265991,0.5709328988655564,False,0
TMEM169,0.0028968678038569216,0.0,0.23044895003620564,0.2035662563359884,0.21700760318609702,False,0
XRCC5,0.35947067227425866,0.1345971206966663,0.9433985034998793,0.9135891865797731,0.9284938450398261,False,1
SMARCAL1,0.03232144823675292,0.02733141162135739,0.47338884866039105,0.5938329712768525,0.5336109099686218,False,0
IGFBP2,0.10169597400771285,0.2122884419475432,0.7203113685734974,0.9576393917451123,0.8389753801593048,True,0
IGFBP5,0.4685886167220369,0.3142761752950509,0.968320057929037,0.9799058653149891,0.974112961622013,True,1
TNS1,0.07774931894432284,0.04353335816702799,0.6525464639150375,0.7049239681390297,0.6787352160270336,False,0
RUFY4,0.001981877740186781,0.027000502433631324,0.20884624668114893,0.5903330919623462,0.39958966932174755,False,0
CXCR2,0.016577807932443792,0.0,0.37943519188993485,0.2035662563359884,0.29150072411296163,False,0
CXCR1,0.004997313097380011,0.0,0.26798213854694664,0.2035662563359884,0.23577419744146752,False,0
ARPC2,0.6741260146930019,0.1496241617574438,0.989440019309679,0.926381848901762,0.9579109341057205,False,1
GPBAR1,0.017451800179713123,0.0,0.38583152305092927,0.2035662563359884,0.2946988896934588,False,0
AAMP,0.15400949604208716,0.14816177387095703,0.8135409123823316,0.92565773594014,0.8695993241612359,False,0
PNKD,0.20679277272925803,0.07436142268579056,0.8686941829592083,0.8218682114409848,0.8452811972000965,False,0
TMBIM1,0.21929926732081378,0.1107051564213205,0.8793145063963311,0.8878831764421916,0.8835988414192614,False,0
SLC11A1,0.09756816576857004,0.39532893243193434,0.7108979000724113,0.9885952208544533,0.8497465604634322,True,0
CTDSP1,0.18502683279002022,0.035220221795662185,0.8479362780593772,0.6526671494086411,0.7503017137340091,False,0
VIL1,0.000120105653706744,0.0,0.11416847694907072,0.2035662563359884,0.15886736664252957,False,0
USP37,0.07303393127341691,-0.005965932696442114,0.638124547429399,0.025645667390779628,0.3318851074100893,False,0
PLCD4,0.0013947971734650888,0.0,0.19050205165339126,0.2035662563359884,0.19703415399468982,False,0
ZNF142,0.02036874059406837,0.03594595998597732,0.4044170890658943,0.6587014240888245,0.5315592565773594,False,0
BCS1L,0.03443833264174824,0.01531535229145551,0.48539705527395605,0.4824402606806662,0.48391865797731115,False,0
RNF25,0.045202525791362434,0.021431589793847537,0.5354815351194786,0.5395848419020034,0.5375331885107411,False,0
STK36,0.011585026629905073,0.07381627768362728,0.3408761766835626,0.8205406710113444,0.5807084238474536,False,0
TTLL4,0.018561240746234296,0.02940402389874904,0.3934347091479604,0.6104272266473569,0.5019309678976587,False,0
CYP27A1,0.06028916874993791,0.20019463071770083,0.5951605117064929,0.9531136857349747,0.7741370987207338,True,0
WNT6,0.005686993120114259,0.02740434588477123,0.2770938933140237,0.5944363987448709,0.43576514602944727,False,0
WNT10A,0.0307637323207579,0.024921359221182514,0.463915037412503,0.5733164373642288,0.5186157373883659,False,0
FEV,0.00043774878733180783,0.0,0.14379676562877142,0.2035662563359884,0.1736815109823799,False,0
CFAP65,0.000962411677462826,0.0,0.1730629978276611,0.2035662563359884,0.18831462708182475,False,0
NHEJ1,0.007383973833390954,0.012724563540460473,0.29827419744146755,0.45643253680907553,0.37735336712527157,False,0
SLC23A3,0.0017864873609299073,0.0,0.203355056722182,0.2035662563359884,0.20346065652908518,False,0
CNPPD1,0.17245973881020957,0.05605124256593365,0.8358677286990104,0.7613444363987448,0.7986060825488777,False,0
ZFAND2B,0.16598020541086686,0.052375892831007284,0.8283852280955829,0.748551774076756,0.7884685010861694,False,0
ABCB6,0.0004874753351533412,0.02186318055594762,0.147960415158098,0.544472604392952,0.346216509775525,False,0
ATG9A,0.058954968440275854,0.09448044471610477,0.5912985759111755,0.8640477914554671,0.7276731836833212,False,0
ANKZF1,0.10900857672232073,0.006685607399703657,0.7364228819695873,0.40284817764904657,0.569635529809317,False,0
GLB1L,0.009481659735514406,0.002223886108369928,0.32229061066859765,0.3667632150615496,0.34452691286507364,False,0
STK16,0.08892409266997027,0.03199862476915747,0.6879073135409124,0.6312454742939899,0.6595763939174512,False,0
TUBA4A,0.5433911011680724,0.11613876119224655,0.9781559256577359,0.8950036205648081,0.9365797731112719,False,1
TUBA4B,0.0003477109820053065,0.0,0.13740043446777697,0.2035662563359884,0.1704833454018827,False,0
DNAJB2,0.1145720512577656,0.1427081371034929,0.7480086893555394,0.9209510016895969,0.8344798455225682,False,0
DNPEP,0.16955180772835915,0.210462803183835,0.8328505913589187,0.9569152787834903,0.8948829350712044,False,1
DES,0.009624660853433336,0.0,0.3234371228578325,0.2035662563359884,0.26350168959691045,True,0
SPEG,0.010590844630423027,0.15876777985083249,0.33248853487810764,0.9332609220371711,0.6328747284576394,False,0
GMPPA,0.07896598606081867,0.06797449555334999,0.6562273714699494,0.8023171614771905,0.7292722664735699,False,0
CHPF,0.1581705851366844,0.09874949569507956,0.8184890176200821,0.8714096065652909,0.8449493120926865,True,0
TMEM198,0.002320904904660234,0.029931324784789534,0.21717354573980208,0.6154960173787111,0.4163347815592566,False,0
OBSL1,0.023634116812105952,0.32683952741800604,0.42451122375090516,0.981414433985035,0.7029628288679701,False,0
STK11IP,0.02508159540817716,0.0492705399220151,0.433321264783973,0.7345522568187304,0.5839367608013517,False,0
EPHA4,0.05660917684479755,0.004556820087325639,0.5820661356504948,0.3842626116340816,0.4831643736422882,False,0
PAX3,0.0001829487764955278,0.0,0.12285783248853488,0.2035662563359884,0.16321204441226164,False,0
SGPP2,0.0163560655364796,0.039566254504016976,0.3779869659666908,0.6814506396331161,0.5297188027999035,False,0
FARSB,0.06374047598262322,0.07946453596665974,0.6066859763456433,0.8347212165097755,0.7207035964277093,False,0
MOGAT1,0.0009738058677972558,0.0,0.1733647115616703,0.2035662563359884,0.18846548394882934,False,0
ACSL3,0.204761105358044,0.21893893374467213,0.8670649287955587,0.9590876176683563,0.9130762732319575,False,1
KCNE4,0.08274499870066888,0.030407899352772896,0.6682959208303162,0.6185734974656046,0.6434347091479604,True,0
SCG2,0.0037381462633272367,0.08137128071909369,0.24680183441950276,0.8391262370263094,0.5429640357229061,True,0
AP1S3,0.021898189099614617,0.018254817119587954,0.4133478155925658,0.5103186097031137,0.4618332126478397,False,0
WDFY1,0.1143694929880755,0.06829490419440779,0.7475862901279267,0.803584359160029,0.7755853246439779,False,0
SERPINE2,0.14164663579094608,0.14402354890639676,0.797006999758629,0.9222181993724354,0.8596125995655322,True,0
FAM124B,0.009639532928871103,0.0,0.323618151098238,0.2035662563359884,0.2635922037171132,False,0
CUL3,0.16978504662513907,0.07563128113384374,0.8333936760801351,0.8247646632874729,0.829079169683804,False,0
DOCK10,0.20383246015833645,0.09376273125865128,0.8662201303403331,0.8630823075066377,0.8646512189234854,False,0
IRS1,0.015913474473991447,0.01620666739004058,0.3749094858797972,0.4914313299541395,0.43317040791696837,False,0
RHBDD1,0.04294523478497353,0.028597994244370085,0.5256456673907797,0.6031860970311369,0.5644158822109583,False,0
COL4A4,0.011738946941735722,0.0,0.34202268887279746,0.2035662563359884,0.27279447260439293,False,0
COL4A3,0.010271881115159916,0.0,0.32935071204441224,0.2035662563359884,0.26645848419020035,False,0
MFF,0.25350504364413884,0.0905933363807529,0.9011585807385952,0.8577721457880763,0.8794653632633358,False,0
AGFG1,0.0900669374658069,0.11088713980426483,0.6912261646150133,0.8883055756698045,0.7897658701424088,False,0
SLC19A3,0.0001373366645420638,0.0,0.11688390055515327,0.2035662563359884,0.16022507844557082,False,0
CCL20,0.22717135864835883,0.21412778878999975,0.8845643253680907,0.9580014482259233,0.921282886797007,True,1
SPHKAP,0.00014360836354403928,0.0,0.11790972725078445,0.2035662563359884,0.16073799179338644,False,0
PID1,0.029349881878812753,0.006709132065196224,0.4561911658218682,0.4032705768766594,0.4297308713492638,False,0
DNER,0.0010702954502183556,0.0,0.17801110306541154,0.2035662563359884,0.19078867970069996,True,0
TRIP12,0.15311493630332773,0.08503116213017954,0.8125754284335023,0.8469104513637461,0.8297429398986242,False,0
FBXO36,0.012853916522212683,0.14267166177265722,0.352401641322713,0.9208906589427951,0.636646150132754,False,0
SLC16A14,0.012151803476305567,0.08429556339944053,0.34606565290852037,0.8455829109341058,0.5958242819213131,False,0
SP110,0.14061262253155252,0.17906318840435514,0.7952570601013759,0.9444243301955105,0.8698406951484432,False,0
SP140,0.20607028027548874,0.08437786900047405,0.86809075549119,0.8457035964277094,0.8568971759594497,False,0
SP140L,0.14345850912229388,0.07141639606308992,0.8006879073135409,0.8136012551291335,0.8071445812213371,False,0
SP100,0.4224557732664847,0.09654575370608376,0.9601134443639875,0.8673062997827661,0.9137098720733767,False,1
CAB39,0.12434889217891075,0.11286380099001316,0.7670166545981173,0.8907796282886797,0.8288981414433985,False,0
ITM2C,0.4342218252212591,0.20852723884828464,0.9624668114892589,0.9559497948346609,0.9592083031619599,False,1
