scene,scene_index,group,marker_percentile
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8836378077839555
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.732724384432089
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.7549642573471008
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9741858617950755
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9253375694996029
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9523431294678316
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.6008737092930898
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9225575853852264
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9447974583002383
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.7795869737887212
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9551231135822081
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.886020651310564
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.5440826052422557
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8137410643367752
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9289118347895154
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9904686258935663
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9857029388403494
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8490865766481335
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9499602859412232
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.869340746624305
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8173153296266878
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9757744241461478
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9912629070691025
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.6481334392374901
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.630659253375695
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.954328832406672
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9936457505957109
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8907863383637807
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9896743447180302
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.7184273232724384
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9074662430500398
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8884034948371724
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.6886417791898332
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9471803018268466
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8451151707704527
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8967434471803019
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8935663224781573
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9356632247815727
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.6914217633042097
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9007148530579825
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9571088165210484
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8101667990468626
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9793486894360603
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9563145353455124
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8701350277998412
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8510722795869737
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9634630659253376
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9368546465448769
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8153296266878475
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9952343129467831
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8800635424940428
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.9642573471008737
BRCA HER2 FFPE: Plasma cells,5,Stage3B blank region,0.8220810166799047
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8737092930897538
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9904686258935663
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9110405083399523
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9503574265289912
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9360603653693408
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9507545671167593
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9698173153296267
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8681493248610008
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9757744241461478
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.977760127084988
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9142176330420969
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8931691818903892
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.925734710087371
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.948768864177919
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9293089753772835
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.852660841938046
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8633836378077839
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9217633042096902
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8621922160444797
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9042891183478952
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.897537728355838
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9801429706115965
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8880063542494043
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9976171564733916
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9281175536139793
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9626687847498014
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9710087370929309
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8590150913423352
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8840349483717236
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9666401906274821
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9177918983320096
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8705321683876092
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9046862589356632
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9817315329626688
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9583002382843526
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8733121525019857
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9440031771247022
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8907863383637807
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9857029388403494
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8653693407466243
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8911834789515488
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9984114376489277
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9535345512311358
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9169976171564734
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9126290706910246
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8606036536934074
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9765687053216838
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9761715647339158
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9424146147736299
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8685464654487689
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8629864972200159
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.868943606036537
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9332803812549643
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9741858617950755
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8756949960285941
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9201747418586179
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9519459888800635
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9436060365369341
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9467831612390787
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8780778395552026
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9499602859412232
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.891977760127085
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9463860206513106
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.988482922954726
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9694201747418586
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8649722001588562
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.971803018268467
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9348689436060366
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9789515488482923
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9102462271644162
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9686258935663224
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8752978554408261
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9213661636219221
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8745035742652899
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9956314535345512
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9154090548054011
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.937648927720413
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9074662430500398
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8876092136616363
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9265289912629071
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8915806195393169
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9066719618745036
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8764892772041303
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9579030976965845
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9555202541699762
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9408260524225576
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9404289118347895
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9559173947577443
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8717235901509134
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8673550436854647
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9428117553613979
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9642573471008737
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.943208895949166
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9932486100079428
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9451945988880064
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9964257347100873
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9908657664813344
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9920571882446386
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8995234312946783
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.988880063542494
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9876886417791898
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8784749801429707
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8645750595710882
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8983320095313742
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9880857823669579
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9539316918189039
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8530579825258141
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9968228752978554
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9166004765687054
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8903891977760127
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9745830023828436
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9614773629864972
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9936457505957109
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9662430500397141
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8856235107227959
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9471803018268466
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8669579030976966
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9003177124702144
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9841143764892772
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9344718030182685
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8510722795869737
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8729150119142176
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9241461477362987
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8554408260524226
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9400317712470214
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9090548054011119
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9563145353455124
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9122319301032565
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.852263701350278
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9420174741858618
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9996028594122319
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9158061953931692
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9173947577442415
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.874900714853058
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8891977760127086
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9138204924543288
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9586973788721207
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9864972200158856
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8947577442414615
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8586179507545671
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9722001588562351
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.960285941223193
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9118347895154885
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9162033359809373
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9269261318506752
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9197776012708498
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8999205718824463
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8899920571882446
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9551231135822081
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8852263701350278
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9924543288324067
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9253375694996029
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9527402700555997
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8594122319301033
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9571088165210484
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.892374900714853
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8848292295472597
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8788721207307387
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8506751389992058
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9646544876886418
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9416203335980937
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8971405877680699
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8534551231135822
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8836378077839555
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.869340746624305
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8772835583796664
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8927720413026211
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8641779189833201
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8574265289912629
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9634630659253376
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.954328832406672
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9980142970611596
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9515488482922955
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8935663224781573
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8610007942811755
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9944400317712471
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9678316123907863
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.926131850675139
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9749801429706116
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9011119936457506
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9483717235901509
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9229547259729944
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9821286735504369
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9729944400317713
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8741064336775218
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9301032565528197
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9737887212073074
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9285146942017474
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8888006354249405
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.857823669579031
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9312946783161239
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9670373312152502
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.937251787132645
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9523431294678316
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9690230341540905
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9567116759332804
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8804606830818109
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8872120730738682
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9388403494837172
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9058776806989675
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9019062748212867
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8502779984114377
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8816521048451151
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9392374900714853
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9892772041302621
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8625893566322478
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.903494837172359
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8824463860206513
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9753772835583797
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9674344718030182
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8598093725178714
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9459888800635425
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8959491660047657
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8796664019062749
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8542494042891183
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9412231930103256
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9082605242255759
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8721207307386815
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9050833995234313
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9769658459094519
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8812549642573471
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8884034948371724
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9833200953137411
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9356632247815727
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9181890389197777
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9114376489277204
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.863780778395552
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9610802223987291
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9038919777601271
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9062748212867355
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8697378872120731
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9590945194598888
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9547259729944401
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9650516282764099
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.97736298649722
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8963463065925338
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9725972994440032
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9622716441620334
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9682287529785544
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8991262907069102
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9189833200953137
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9086576648133439
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9455917394757745
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9233518665607625
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9781572676727561
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9797458300238284
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.90945194598888
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8518665607625099
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8725178713264495
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9606830818109611
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8558379666401906
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9340746624305004
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9575059571088165
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9237490071485306
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9793486894360603
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9225575853852264
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9336775218427323
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8550436854646545
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8514694201747418
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.949166004765687
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9364575059571089
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9495631453534551
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9070691024622717
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9352660841938046
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9702144559173947
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8792692613185068
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9277204130262113
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.938046068308181
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9245432883240667
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.994042891183479
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9106433677521842
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9305003971405877
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9805401111993646
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9289118347895154
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9900714853057982
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.971405877680699
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.920571882446386
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9916600476568705
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9221604447974583
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8538522637013503
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.8602065131056394
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9324861000794281
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9209690230341541
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9479745830023828
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9598888006354249
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9078633836378078
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,1.0
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9948371723590151
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9150119142176331
BRCA HER2 FFPE: Epithelial cells,6,Marker-defined target region,0.9853057982525815
