rank,gene,stat,hit,running_es
366,TNFSF10,0.0,False,0.038898799026938796
367,GZMK,0.0,False,0.03684541093658972
368,TSC2,0.0,False,0.03479202284624064
369,ICOS,0.0,False,0.03273863475589156
370,HGF,-0.004530116756014765,False,0.030685246665542485
371,MARCO,-0.005135822793250866,True,0.03165270290974685
372,STING1,-0.007012367568998257,False,0.029599314819397777
373,PDCD1LG2,-0.008582444281315757,False,0.0275459267290487
374,CD163,-0.010458989057063217,True,0.029516129884153298
375,TEAD1,-0.011064695094299262,False,0.027462741793804223
376,Blank-37,-0.011064695094299262,False,0.025409353703455147
377,TGFBR1,-0.01292521756676901,False,0.023355965613106072
378,VSIR,-0.015594811850314014,False,0.021302577522756997
