rank,gene,stat,hit,running_es,CellType
7896,MMP9,0.0017987154424190521,False,0.4415548240011209,CD4 T cells
7897,PTGS1,0.0017959908582270145,False,0.4414843816229862,CD4 T cells
7898,LENG9,0.0017909649759531021,False,0.4414139392448515,CD4 T cells
7899,C10orf76,0.001787811517715454,False,0.4413434968667168,CD4 T cells
7900,SIGLEC7,0.0017862280365079641,False,0.4412730544885821,CD4 T cells
7901,SHC2,0.0017835116013884544,False,0.4412026121104474,CD4 T cells
7902,RERG,0.0017823167145252228,False,0.44113216973231273,CD4 T cells
7903,MMP1,0.0017818727064877748,False,0.44106172735417803,CD4 T cells
7904,AP2A1,0.0017815381288528442,False,0.44099128497604334,CD4 T cells
7905,DNER,0.0017804608214646578,False,0.44092084259790865,CD4 T cells
7906,BACE2,0.0017779041081666946,False,0.44085040021977395,CD4 T cells
7907,SPRTN,0.0017773061990737915,False,0.44077995784163926,CD4 T cells
7908,GPR153,0.0017703333869576454,False,0.44070951546350456,CD4 T cells
7909,AMOT,0.001767963171005249,False,0.44063907308536987,CD4 T cells
7910,EYA1,0.0017672767862677574,False,0.4405686307072352,CD4 T cells
7911,LRRC20,0.001767180860042572,False,0.4404981883291005,CD4 T cells
7912,SLC29A3,0.0017652586102485657,False,0.4404277459509658,CD4 T cells
7913,RMND1,0.001763075590133667,False,0.4403573035728311,CD4 T cells
7914,GJC3,0.0017621619626879692,False,0.4402868611946964,CD4 T cells
7915,ZNF280A,0.001756954239681363,False,0.4402164188165617,CD4 T cells
7916,CCDC80,0.001751776784658432,False,0.440145976438427,CD4 T cells
7917,LGALS12,0.0017474228516221046,False,0.4400755340602923,CD4 T cells
7918,FGFR4,0.0017465469427406788,False,0.4400050916821576,CD4 T cells
7919,NR5A2,0.0017444612458348274,False,0.43993464930402293,CD4 T cells
7920,GAGE12C,0.0017437166534364223,False,0.43986420692588823,CD4 T cells
7921,CLDN4,0.0017370906425639987,False,0.43979376454775354,CD4 T cells
7922,PCF11,0.0017365813255310059,False,0.43972332216961885,CD4 T cells
7923,TPBGL,0.001734905643388629,False,0.43965287979148415,CD4 T cells
7924,NIPAL4,0.0017337342724204063,False,0.43958243741334946,CD4 T cells
7925,GLB1L2,0.0017309151589870453,False,0.43951199503521476,CD4 T cells
7926,CACNA1A,0.0017300986219197512,False,0.43944155265708007,CD4 T cells
7927,RIN2,0.0017296131700277328,False,0.4393711102789454,CD4 T cells
7928,CBLN3,0.0017285719513893127,False,0.4393006679008107,CD4 T cells
7929,MOCOS,0.0017264438793063164,False,0.439230225522676,CD4 T cells
7930,C1QL1,0.001724909176118672,False,0.4391597831445413,CD4 T cells
7931,XKR8,0.0017247051000595093,False,0.4390893407664066,CD4 T cells
7932,FAM111B,0.0017241239547729492,False,0.4390188983882719,CD4 T cells
7933,TMEM132E,0.0017205113545060158,False,0.4389484560101372,CD4 T cells
7934,TNS1,0.0017176400870084763,False,0.4388780136320025,CD4 T cells
7935,CX3CL1,0.0017144870944321156,False,0.4388075712538678,CD4 T cells
7936,GPC4,0.001713620382361114,False,0.43873712887573313,CD4 T cells
7937,FAM89A,0.0017130514606833458,False,0.43866668649759843,CD4 T cells
7938,SEPT10,0.0017106523737311363,False,0.43859624411946374,CD4 T cells
7939,OTP,0.0017030324088409543,False,0.43852580174132905,CD4 T cells
7940,TMEM163,0.00170082226395607,False,0.43845535936319435,CD4 T cells
7941,KRT7,0.001698691863566637,False,0.43838491698505966,CD4 T cells
7942,ADAMTS16,0.0016944240778684616,False,0.43831447460692496,CD4 T cells
7943,ANKRD34A,0.0016915537416934967,False,0.43824403222879027,CD4 T cells
7944,PIN1,0.001690208911895752,True,0.4383014760892449,CD4 T cells
7945,DIRC3,0.001690007746219635,False,0.4382310337111102,CD4 T cells
7946,FSTL5,0.0016889991238713264,False,0.4381605913329755,CD4 T cells
7947,GJB2,0.0016889881808310747,False,0.43809014895484083,CD4 T cells
7948,TMEM178A,0.0016860929317772388,False,0.43801970657670614,CD4 T cells
7949,IDO2,0.001683390000835061,False,0.43794926419857144,CD4 T cells
7950,EFR3A,0.0016816258430480957,False,0.43787882182043675,CD4 T cells
7951,HOXB5,0.0016788113862276077,False,0.43780837944230205,CD4 T cells
7952,SPON2,0.0016781054437160492,False,0.43773793706416736,CD4 T cells
7953,ITGA9,0.0016779154539108276,False,0.43766749468603267,CD4 T cells
7954,WFDC3,0.001677900436334312,False,0.43759705230789797,CD4 T cells
7955,CD226,0.0016776025295257568,False,0.4375266099297633,CD4 T cells
7956,RNF217,0.0016774737741798162,False,0.4374561675516286,CD4 T cells
7957,SLC25A43,0.001674070954322815,False,0.4373857251734939,CD4 T cells
7958,GRIN2D,0.0016737575642764568,False,0.4373152827953592,CD4 T cells
7959,CA8,0.0016727391630411148,False,0.4372448404172245,CD4 T cells
7960,KCTD7,0.0016663670539855957,False,0.4371743980390898,CD4 T cells
7961,EGR3,0.0016651265323162079,False,0.4371039556609551,CD4 T cells
7962,ZNF423,0.0016650930047035217,False,0.4370335132828204,CD4 T cells
7963,EML5,0.0016640443354845047,False,0.4369630709046857,CD4 T cells
7964,FHL1,0.0016522035002708435,False,0.43689262852655103,CD4 T cells
7965,EPB41L1,0.00165161257609725,False,0.43682218614841634,CD4 T cells
7966,LINC00665,0.0016463994979858398,False,0.43675174377028164,CD4 T cells
7967,ZNF837,0.001644875854253769,False,0.43668130139214695,CD4 T cells
7968,GAS8,0.0016422085464000702,False,0.43661085901401225,CD4 T cells
7969,CCDC153,0.0016408353112637997,False,0.43654041663587756,CD4 T cells
7970,FRAS1,0.001637590117752552,False,0.43646997425774287,CD4 T cells
7971,S100PBP,0.0016367733478546143,False,0.43639953187960817,CD4 T cells
7972,DYNC1I1,0.0016326513141393661,False,0.4363290895014735,CD4 T cells
7973,AQP11,0.0016313381493091583,False,0.4362586471233388,CD4 T cells
7974,MFN2,0.0016312897205352783,False,0.4361882047452041,CD4 T cells
7975,COMP,0.0016294168308377266,False,0.4361177623670694,CD4 T cells
7976,SLC25A27,0.0016287392936646938,False,0.4360473199889347,CD4 T cells
7977,CLEC16A,0.0016243159770965576,False,0.4359768776108,CD4 T cells
7978,ZNF233,0.0016235150396823883,False,0.4359064352326653,CD4 T cells
7979,DDN,0.001620581140741706,False,0.4358359928545306,CD4 T cells
7980,GPA33,0.0016151070594787598,False,0.4357655504763959,CD4 T cells
7981,TECTA,0.0016117710620164871,False,0.43569510809826123,CD4 T cells
7982,DNAH10,0.0016096755862236023,False,0.43562466572012654,CD4 T cells
7983,ABCA8,0.0016081812791526318,False,0.43555422334199184,CD4 T cells
7984,PPIAL4E,0.0016023814678192139,False,0.43548378096385715,CD4 T cells
7985,SCARF2,0.001597890630364418,False,0.43541333858572245,CD4 T cells
7986,C8G,0.0015963685000315309,False,0.43534289620758776,CD4 T cells
7987,RNF43,0.0015874169766902924,False,0.43527245382945307,CD4 T cells
7988,IFT27,0.0015861839056015015,False,0.43520201145131837,CD4 T cells
7989,LRP1B,0.0015798676759004593,False,0.4351315690731837,CD4 T cells
7990,PALLD,0.0015782266855239868,False,0.435061126695049,CD4 T cells
7991,GPRC5C,0.0015764879062771797,False,0.4349906843169143,CD4 T cells
7992,P2RX7,0.0015720129013061523,False,0.4349202419387796,CD4 T cells
7993,DUS4L,0.0015697702765464783,False,0.4348497995606449,CD4 T cells
7994,PGBD5,0.0015692608430981636,False,0.4347793571825102,CD4 T cells
7995,CYFIP1,0.0015681907534599304,False,0.4347089148043755,CD4 T cells
7996,GPBAR1,0.001566319726407528,False,0.4346384724262408,CD4 T cells
7997,PTPRU,0.0015610548434779048,False,0.4345680300481061,CD4 T cells
7998,MAT1A,0.0015608263202011585,False,0.43449758766997143,CD4 T cells
7999,LAX1,0.0015540122985839844,False,0.43442714529183674,CD4 T cells
8000,ANO4,0.0015530133387073874,False,0.43435670291370204,CD4 T cells
8001,P2RY6,0.0015495438128709793,False,0.43428626053556735,CD4 T cells
8002,KIF17,0.0015381020493805408,False,0.43421581815743265,CD4 T cells
8003,ADM5,0.00153703847900033,False,0.43414537577929796,CD4 T cells
8004,FTSJ1,0.001536726951599121,False,0.43407493340116327,CD4 T cells
8005,ACRBP,0.0015339842066168785,False,0.43400449102302857,CD4 T cells
8006,FGFR3,0.0015244614332914352,False,0.4339340486448939,CD4 T cells
8007,APBA1,0.0015223841182887554,False,0.4338636062667592,CD4 T cells
8008,BPIFB1,0.0015214437153190374,False,0.4337931638886245,CD4 T cells
8009,PRRX2,0.001512744347564876,False,0.4337227215104898,CD4 T cells
8010,TEK,0.0015121866017580032,False,0.4336522791323551,CD4 T cells
8011,RCHY1,0.001510336995124817,False,0.4335818367542204,CD4 T cells
8012,ZNF530,0.0015038922429084778,False,0.4335113943760857,CD4 T cells
8013,CSPG5,0.0015005850000306964,False,0.433440951997951,CD4 T cells
8014,EMILIN1,0.0015003066509962082,False,0.4333705096198163,CD4 T cells
8015,PLA2G2A,0.001498048659414053,False,0.43330006724168163,CD4 T cells
8016,DLX1,0.0014975100057199597,False,0.43322962486354694,CD4 T cells
8017,PTN,0.001496470533311367,False,0.43315918248541224,CD4 T cells
8018,HOXC9,0.0014953399077057838,False,0.43308874010727755,CD4 T cells
8019,TSPAN12,0.0014947308227419853,False,0.43301829772914285,CD4 T cells
8020,ARAP3,0.001490183174610138,False,0.43294785535100816,CD4 T cells
8021,DIO3,0.0014900168171152472,False,0.43287741297287347,CD4 T cells
8022,WNT5B,0.001486942288465798,False,0.43280697059473877,CD4 T cells
8023,MSRB2,0.0014843493700027466,False,0.4327365282166041,CD4 T cells
8024,LRRC26,0.0014833778841421008,False,0.4326660858384694,CD4 T cells
8025,ZNF629,0.0014829570427536964,False,0.4325956434603347,CD4 T cells
8026,RASL12,0.0014816147740930319,False,0.4325252010822,CD4 T cells
8027,TP53TG5,0.0014815411996096373,False,0.4324547587040653,CD4 T cells
8028,ZNF292,0.0014801025390625,False,0.4323843163259306,CD4 T cells
8029,RRAD,0.001477457000873983,False,0.4323138739477959,CD4 T cells
8030,HOXD1,0.0014741930644959211,False,0.4322434315696612,CD4 T cells
8031,USP19,0.0014723390340805054,False,0.4321729891915265,CD4 T cells
8032,LRRC46,0.001469360664486885,False,0.43210254681339183,CD4 T cells
8033,SEPT5,0.0014684009365737438,False,0.43203210443525714,CD4 T cells
8034,SNAP91,0.001467878115363419,False,0.43196166205712244,CD4 T cells
8035,ZBTB12,0.001458391547203064,False,0.43189121967898775,CD4 T cells
8036,SHISA3,0.001456445548683405,False,0.43182077730085305,CD4 T cells
8037,TMEM110-MUSTN1,0.0014442596584558487,False,0.43175033492271836,CD4 T cells
8038,LRRC8E,0.0014429856091737747,False,0.43167989254458367,CD4 T cells
8039,NEK11,0.0014349333941936493,False,0.43160945016644897,CD4 T cells
8040,DOK4,0.0014317139284685254,False,0.4315390077883143,CD4 T cells
8041,FPGT-TNNI3K,0.001431584358215332,False,0.4314685654101796,CD4 T cells
8042,SLC22A15,0.001430165022611618,False,0.4313981230320449,CD4 T cells
8043,TTC33,0.0014298856258392334,False,0.4313276806539102,CD4 T cells
8044,KREMEN2,0.001425756374374032,False,0.4312572382757755,CD4 T cells
8045,STC2,0.0014235193375498056,False,0.4311867958976408,CD4 T cells
8046,P4HA3,0.0014231911627575755,False,0.4311163535195061,CD4 T cells
8047,CEP152,0.0014207884669303894,False,0.4310459111413714,CD4 T cells
8048,TTLL6,0.0014194136019796133,False,0.4309754687632367,CD4 T cells
8049,KRT222,0.0014043520204722881,False,0.43090502638510203,CD4 T cells
8050,RB1,0.0014026463031768799,False,0.43083458400696734,CD4 T cells
8051,PPM1J,0.0014017345383763313,False,0.43076414162883264,CD4 T cells
8052,RDH5,0.0013970499858260155,False,0.43069369925069795,CD4 T cells
8053,MOXD1,0.0013939635828137398,False,0.43062325687256325,CD4 T cells
8054,LTBP1,0.0013937102630734444,False,0.43055281449442856,CD4 T cells
8055,IRX3,0.0013917917385697365,False,0.43048237211629387,CD4 T cells
8056,HIC1,0.0013885023072361946,False,0.43041192973815917,CD4 T cells
8057,BEND3,0.0013724956661462784,False,0.4303414873600245,CD4 T cells
8058,DDHD1,0.0013665556907653809,False,0.4302710449818898,CD4 T cells
8059,CLDND2,0.0013642299454659224,False,0.4302006026037551,CD4 T cells
8060,PID1,0.0013616611249744892,False,0.4301301602256204,CD4 T cells
8061,STXBP5,0.0013615041971206665,False,0.4300597178474857,CD4 T cells
8062,KCNMB1,0.0013611381873488426,False,0.429989275469351,CD4 T cells
8063,RBM39,0.001360177993774414,False,0.4299188330912163,CD4 T cells
8064,PRUNE2,0.00135834701359272,False,0.4298483907130816,CD4 T cells
8065,ZBTB34,0.0013573691248893738,False,0.4297779483349469,CD4 T cells
8066,CDH11,0.0013531073927879333,False,0.42970750595681223,CD4 T cells
8067,NEFM,0.0013504792004823685,False,0.42963706357867754,CD4 T cells
8068,METTL7B,0.001348007470369339,False,0.42956662120054284,CD4 T cells
8069,TSPAN7,0.0013468265533447266,False,0.42949617882240815,CD4 T cells
8070,ZPLD1,0.0013468031538650393,False,0.42942573644427345,CD4 T cells
8071,HAAO,0.0013443820644170046,False,0.42935529406613876,CD4 T cells
8072,C19orf73,0.001343823503702879,False,0.42928485168800407,CD4 T cells
8073,OLR1,0.0013414658606052399,False,0.42921440930986937,CD4 T cells
8074,ABCA5,0.0013411343097686768,False,0.4291439669317347,CD4 T cells
8075,COL20A1,0.0013382424367591739,False,0.4290735245536,CD4 T cells
8076,TTYH1,0.001337240799330175,False,0.4290030821754653,CD4 T cells
8077,SLC25A35,0.0013367831707000732,False,0.4289326397973306,CD4 T cells
8078,ZNF75D,0.001336619257926941,False,0.4288621974191959,CD4 T cells
8079,SAMD11,0.0013355761766433716,False,0.4287917550410612,CD4 T cells
8080,PLCB3,0.001335187815129757,False,0.4287213126629265,CD4 T cells
8081,PREX2,0.0013334336690604687,False,0.4286508702847918,CD4 T cells
8082,PKD1L2,0.0013287223409861326,False,0.4285804279066571,CD4 T cells
8083,F10,0.0013284396845847368,False,0.42850998552852243,CD4 T cells
8084,SYTL5,0.0013272759970277548,False,0.42843954315038774,CD4 T cells
8085,HYAL3,0.0013220347464084625,False,0.42836910077225304,CD4 T cells
8086,NACAD,0.0013196328654885292,False,0.42829865839411835,CD4 T cells
8087,AHNAK2,0.0013148430734872818,False,0.42822821601598365,CD4 T cells
8088,DHH,0.0013115220936015248,False,0.42815777363784896,CD4 T cells
8089,PLOD2,0.0013102879747748375,False,0.42808733125971427,CD4 T cells
8090,GPSM2,0.0013094302266836166,False,0.42801688888157957,CD4 T cells
8091,C9orf50,0.001308444538153708,False,0.4279464465034449,CD4 T cells
8092,APCDD1,0.0013063783990219235,False,0.4278760041253102,CD4 T cells
8093,CDYL,0.0013025254011154175,False,0.4278055617471755,CD4 T cells
8094,CMTM5,0.0013022235361859202,False,0.4277351193690408,CD4 T cells
8095,SLC31A1,0.001298069953918457,False,0.4276646769909061,CD4 T cells
8096,SYF2,0.0012974739074707031,False,0.4275942346127714,CD4 T cells
8097,PKNOX2,0.0012973484117537737,False,0.4275237922346367,CD4 T cells
8098,INHA,0.0012961379252374172,False,0.427453349856502,CD4 T cells
8099,RASL11A,0.0012953206896781921,False,0.4273829074783673,CD4 T cells
8100,LHFPL3,0.0012942975154146552,False,0.42731246510023263,CD4 T cells
8101,GPC6,0.001291296910494566,False,0.42724202272209794,CD4 T cells
8102,PDE5A,0.00128907710313797,False,0.42717158034396324,CD4 T cells
8103,LGALSL,0.0012881769798696041,False,0.42710113796582855,CD4 T cells
8104,PABPC5,0.001286250539124012,False,0.42703069558769385,CD4 T cells
8105,LRRC36,0.001278828363865614,False,0.42696025320955916,CD4 T cells
8106,SRRT,0.0012759268283843994,False,0.42688981083142447,CD4 T cells
8107,AZGP1,0.0012759268283843994,False,0.42681936845328977,CD4 T cells
8108,VSIG2,0.0012751297326758504,False,0.4267489260751551,CD4 T cells
8109,PARP2,0.0012683570384979248,False,0.4266784836970204,CD4 T cells
8110,DAO,0.0012651000870391726,False,0.4266080413188857,CD4 T cells
8111,GSTA4,0.0012633157894015312,False,0.426537598940751,CD4 T cells
8112,ASCL2,0.0012604054063558578,False,0.4264671565626163,CD4 T cells
8113,IL23A,0.0012602508068084717,False,0.4263967141844816,CD4 T cells
8114,IQSEC3,0.0012586289085447788,False,0.4263262718063469,CD4 T cells
8115,CCDC3,0.0012563157361000776,False,0.4262558294282122,CD4 T cells
8116,WNT9A,0.001254923059605062,False,0.4261853870500775,CD4 T cells
8117,LTBP2,0.0012545967474579811,False,0.42611494467194283,CD4 T cells
8118,SFRP2,0.0012471424415707588,False,0.42604450229380814,CD4 T cells
8119,PRICKLE2,0.0012467489577829838,False,0.42597405991567344,CD4 T cells
8120,TRPM4,0.0012379512190818787,False,0.42590361753753875,CD4 T cells
8121,FAM167A,0.001229844056069851,False,0.42583317515940405,CD4 T cells
8122,CCDC74A,0.0012292414903640747,False,0.42576273278126936,CD4 T cells
8123,GPR75-ASB3,0.0012206509709358215,False,0.42569229040313467,CD4 T cells
8124,ART4,0.0012203343212604523,False,0.42562184802499997,CD4 T cells
8125,NDST1,0.0012162011116743088,False,0.4255514056468653,CD4 T cells
8126,PROB1,0.0012154043652117252,False,0.4254809632687306,CD4 T cells
8127,WSCD1,0.0012153281131759286,False,0.4254105208905959,CD4 T cells
8128,THRB,0.0012049111537635326,False,0.4253400785124612,CD4 T cells
8129,AZU1,0.0012031295336782932,False,0.4252696361343265,CD4 T cells
8130,SEPT8,0.001201719045639038,False,0.4251991937561918,CD4 T cells
8131,TFF2,0.0012003419687971473,False,0.4251287513780571,CD4 T cells
8132,AKAP12,0.00119837187230587,False,0.4250583089999224,CD4 T cells
8133,SALL1,0.0011961981654167175,False,0.4249878666217877,CD4 T cells
8134,EXT1,0.0011913105845451355,False,0.42491742424365303,CD4 T cells
8135,GPR182,0.001189874135889113,False,0.42484698186551834,CD4 T cells
8136,SLC24A5,0.0011877957731485367,False,0.42477653948738364,CD4 T cells
8137,TRMT61B,0.0011826306581497192,False,0.42470609710924895,CD4 T cells
8138,SH3BGR,0.0011809546267613769,False,0.42463565473111425,CD4 T cells
8139,SLITRK6,0.0011756578460335732,False,0.42456521235297956,CD4 T cells
8140,C2orf44,0.0011731870472431183,False,0.42449476997484487,CD4 T cells
8141,IBTK,0.0011715888977050781,False,0.42442432759671017,CD4 T cells
8142,TNR,0.0011707572266459465,False,0.4243538852185755,CD4 T cells
8143,CAMSAP3,0.0011635805713012815,False,0.4242834428404408,CD4 T cells
8144,SLC44A2,0.0011585354804992676,False,0.4242130004623061,CD4 T cells
8145,TIFAB,0.0011569452472031116,False,0.4241425580841714,CD4 T cells
8146,LINC00202-1,0.0011567436158657074,False,0.4240721157060367,CD4 T cells
8147,SULF2,0.0011542513966560364,False,0.424001673327902,CD4 T cells
8148,C19orf33,0.0011505670845508575,False,0.4239312309497673,CD4 T cells
8149,PTPRB,0.0011503994464874268,False,0.4238607885716326,CD4 T cells
8150,C15orf59,0.0011493904748931527,False,0.4237903461934979,CD4 T cells
8151,DNAAF3,0.0011461498215794563,False,0.42371990381536323,CD4 T cells
8152,KIAA1462,0.0011437982320785522,False,0.42364946143722854,CD4 T cells
8153,GALNT14,0.0011434407206252217,False,0.42357901905909384,CD4 T cells
8154,TSEN15,0.0011425316333770752,False,0.42350857668095915,CD4 T cells
8155,OTUD6B,0.0011416226625442505,False,0.42343813430282445,CD4 T cells
8156,ZBTB42,0.0011414126493036747,False,0.42336769192468976,CD4 T cells
8157,LIPT2,0.0011395812034606934,False,0.42329724954655507,CD4 T cells
8158,RARRES2,0.0011392086744308472,False,0.42322680716842037,CD4 T cells
8159,ALOX15B,0.0011366410180926323,False,0.4231563647902857,CD4 T cells
8160,PSTK,0.0011335629969835281,False,0.423085922412151,CD4 T cells
8161,FGF11,0.0011279740137979388,False,0.4230154800340163,CD4 T cells
8162,KCNE2,0.0011270875111222267,False,0.4229450376558816,CD4 T cells
8163,SMARCA1,0.0011229305528104305,False,0.4228745952777469,CD4 T cells
8164,KCNJ18,0.0011143076699227095,False,0.4228041528996122,CD4 T cells
8165,CATSPERB,0.0011130422353744507,False,0.4227337105214775,CD4 T cells
8166,ACOT12,0.0011117291869595647,False,0.4226632681433428,CD4 T cells
8167,LMOD1,0.0011070319451391697,False,0.4225928257652081,CD4 T cells
8168,NPAS1,0.0011067490559071302,False,0.42252238338707343,CD4 T cells
8169,BCAM,0.0011039305245503783,False,0.42245194100893874,CD4 T cells
8170,TMEM51,0.0011035515926778316,False,0.42238149863080404,CD4 T cells
8171,TEKT3,0.001099803950637579,False,0.42231105625266935,CD4 T cells
8172,CLEC14A,0.001099243643693626,False,0.42224061387453465,CD4 T cells
8173,LMO2,0.0010991201270371675,False,0.42217017149639996,CD4 T cells
8174,CCDC175,0.0010987219866365194,False,0.42209972911826527,CD4 T cells
8175,SGK2,0.0010941235814243555,False,0.42202928674013057,CD4 T cells
8176,RPGRIP1,0.0010809600353240967,False,0.4219588443619959,CD4 T cells
8177,WNT5A,0.0010794373229146004,False,0.4218884019838612,CD4 T cells
8178,L3MBTL4,0.0010725930333137512,False,0.4218179596057265,CD4 T cells
8179,SLC6A13,0.0010682768188416958,False,0.4217475172275918,CD4 T cells
8180,ADAMTS10,0.0010674195364117622,False,0.4216770748494571,CD4 T cells
8181,IMPA2,0.0010658677201718092,False,0.4216066324713224,CD4 T cells
8182,ZNF10,0.001064896583557129,False,0.4215361900931877,CD4 T cells
8183,CD99L2,0.0010625720024108887,False,0.421465747715053,CD4 T cells
8184,EPHA5,0.0010598143562674522,False,0.4213953053369183,CD4 T cells
8185,SYCE2,0.001059453934431076,False,0.42132486295878363,CD4 T cells
8186,RILPL1,0.0010560229420661926,False,0.42125442058064894,CD4 T cells
8187,SCN2A,0.0010527167469263077,False,0.42118397820251424,CD4 T cells
8188,SLAMF9,0.0010515227913856506,False,0.42111353582437955,CD4 T cells
8189,BFSP1,0.001050453050993383,False,0.42104309344624485,CD4 T cells
8190,LRRC55,0.0010469714179635048,False,0.42097265106811016,CD4 T cells
8191,LINC00494,0.0010426836088299751,False,0.42090220868997547,CD4 T cells
8192,GRM7,0.001036246307194233,False,0.42083176631184077,CD4 T cells
8193,SLC46A1,0.0010260865092277527,False,0.4207613239337061,CD4 T cells
8194,ERC2,0.0010255658999085426,False,0.4206908815555714,CD4 T cells
8195,ARHGAP39,0.0010252175852656364,False,0.4206204391774367,CD4 T cells
8196,KCNC3,0.00102450349368155,False,0.420549996799302,CD4 T cells
8197,PANK3,0.0010225549340248108,False,0.4204795544211673,CD4 T cells
8198,OSBPL11,0.0010224878787994385,False,0.4204091120430326,CD4 T cells
8199,WASF1,0.0010192608460783958,False,0.4203386696648979,CD4 T cells
8200,KCNH3,0.0010168878361582756,False,0.4202682272867632,CD4 T cells
8201,SLC25A52,0.0010156095959246159,False,0.4201977849086285,CD4 T cells
8202,TM4SF1,0.0010121390223503113,False,0.42012734253049383,CD4 T cells
8203,HIST1H4J,0.0010025538504123688,False,0.42005690015235914,CD4 T cells
8204,OLFML2B,0.0010004844516515732,False,0.41998645777422444,CD4 T cells
8205,SNX13,0.0009980201721191406,False,0.41991601539608975,CD4 T cells
8206,BPNT1,0.0009974241256713867,False,0.41984557301795505,CD4 T cells
8207,KAZN,0.0009932322427630424,False,0.41977513063982036,CD4 T cells
8208,GJA3,0.0009930571541190147,False,0.41970468826168567,CD4 T cells
8209,SERTAD4,0.0009923954494297504,False,0.41963424588355097,CD4 T cells
8210,PLA2G4A,0.0009921565651893616,False,0.4195638035054163,CD4 T cells
8211,RBMS3,0.0009895190596580505,False,0.4194933611272816,CD4 T cells
8212,DUOX1,0.000987812876701355,False,0.4194229187491469,CD4 T cells
8213,RSAD1,0.0009867101907730103,False,0.4193524763710122,CD4 T cells
8214,FAM83D,0.000979643315076828,False,0.4192820339928775,CD4 T cells
8215,ZMYM3,0.0009762421250343323,False,0.4192115916147428,CD4 T cells
8216,ARHGEF37,0.0009720413945615292,False,0.4191411492366081,CD4 T cells
8217,RNF128,0.0009710183367133141,False,0.4190707068584734,CD4 T cells
8218,FCRL2,0.000966142863035202,False,0.4190002644803387,CD4 T cells
8219,PRICKLE4,0.0009619295597076416,False,0.41892982210220403,CD4 T cells
8220,C15orf48,0.0009607626125216484,False,0.41885937972406934,CD4 T cells
8221,YPEL4,0.0009576515294611454,False,0.41878893734593464,CD4 T cells
8222,MTRF1L,0.0009427070617675781,False,0.41871849496779995,CD4 T cells
8223,TGFB2,0.0009415913373231888,False,0.41864805258966525,CD4 T cells
8224,MSX1,0.0009402008727192879,False,0.41857761021153056,CD4 T cells
8225,ADAMTS13,0.0009383638389408588,False,0.41850716783339587,CD4 T cells
8226,ADRA2A,0.0009378569666296244,False,0.41843672545526117,CD4 T cells
8227,PRSS27,0.0009318031370639801,False,0.4183662830771265,CD4 T cells
8228,SLC35F3,0.0009311564499512315,False,0.4182958406989918,CD4 T cells
8229,PAFAH2,0.0009260177612304688,False,0.4182253983208571,CD4 T cells
8230,WASF2,0.000924229621887207,False,0.4181549559427224,CD4 T cells
8231,PTCHD2,0.0009152996353805065,False,0.4180845135645877,CD4 T cells
8232,KCTD15,0.0009109857492148876,False,0.418014071186453,CD4 T cells
8233,CNNM4,0.0009103156626224518,False,0.4179436288083183,CD4 T cells
8234,PALD1,0.0009082034230232239,False,0.4178731864301836,CD4 T cells
8235,PITPNM3,0.0009034955874085426,False,0.4178027440520489,CD4 T cells
8236,NGFR,0.0009013633243739605,False,0.41773230167391423,CD4 T cells
8237,CIB2,0.0009008757770061493,False,0.41766185929577954,CD4 T cells
8238,SIGLEC9,0.0008998895063996315,False,0.41759141691764484,CD4 T cells
8239,C10orf107,0.0008964950684458017,False,0.41752097453951015,CD4 T cells
8240,KIAA0556,0.0008962154388427734,False,0.41745053216137545,CD4 T cells
8241,KCNA2,0.0008916733786463737,False,0.41738008978324076,CD4 T cells
8242,TINF2,0.0008916556835174561,False,0.41730964740510607,CD4 T cells
8243,TNNT2,0.0008879773085936904,False,0.41723920502697137,CD4 T cells
8244,YIPF4,0.0008876025676727295,False,0.4171687626488367,CD4 T cells
8245,MYRIP,0.0008843592368066311,False,0.417098320270702,CD4 T cells
8246,TTYH2,0.0008835867047309875,False,0.4170278778925673,CD4 T cells
8247,PABPC3,0.0008791424334049225,False,0.4169574355144326,CD4 T cells
8248,ADAMTS3,0.0008752588182687759,False,0.4168869931362979,CD4 T cells
8249,OXR1,0.0008746236562728882,False,0.4168165507581632,CD4 T cells
8250,IGIP,0.0008733458817005157,False,0.4167461083800285,CD4 T cells
8251,MYL4,0.0008721250924281776,False,0.4166756660018938,CD4 T cells
8252,GRID1,0.0008667055517435074,False,0.4166052236237591,CD4 T cells
8253,UNC93B1,0.0008622054010629654,False,0.41653478124562443,CD4 T cells
8254,KLHL4,0.0008613001555204391,False,0.41646433886748974,CD4 T cells
8255,SNAP25,0.000859077088534832,False,0.41639389648935504,CD4 T cells
8256,TTBK1,0.0008588103810325265,False,0.41632345411122035,CD4 T cells
8257,KRBOX1,0.0008522632997483015,False,0.41625301173308565,CD4 T cells
8258,AXIN2,0.0008514449000358582,False,0.41618256935495096,CD4 T cells
8259,MXRA5,0.000843411311507225,False,0.41611212697681627,CD4 T cells
8260,TSSK6,0.0008431868627667427,False,0.41604168459868157,CD4 T cells
8261,CAPN10,0.0008381232619285583,False,0.4159712422205469,CD4 T cells
8262,ME3,0.0008377772755920887,False,0.4159007998424122,CD4 T cells
8263,THSD4,0.000834660604596138,False,0.4158303574642775,CD4 T cells
8264,SLITRK2,0.0008319523185491562,False,0.4157599150861428,CD4 T cells
8265,S1PR3,0.0008311569690704346,False,0.4156894727080081,CD4 T cells
