umap_1,umap_2,subcluster
1.8361005,1.0871509,0
-9.187832,-5.0639277,3
-3.412997,-3.200446,1
-7.994397,-4.5250897,3
-2.4591846,-3.1330237,2
-3.2847517,-2.4881659,2
2.2336216,0.41420367,0
4.9800773,3.7143424,0
-0.9745597,0.6020021,0
1.3490269,1.3294458,0
-3.535428,-4.2112947,1
-5.0780053,-3.1798031,1
-3.6473265,-1.0704696,2
-2.5874066,-1.4529216,2
-0.041397195,-1.8822669,2
-1.3638282,-2.2604194,2
-4.8454604,-2.5549867,1
-5.812043,-3.778724,1
4.3711696,3.301317,0
-1.7143706,-1.9765159,2
-3.38191,-1.6849397,2
-6.031071,-1.9398439,1
3.4216201,3.2584832,0
-8.893462,-4.0217505,3
-4.24895,-5.877096,1
-8.849845,-5.5320263,3
-6.3524394,-3.895843,1
-5.046706,-1.9222136,1
-8.123091,-4.4115663,3
-9.0084715,-3.9842088,3
-1.9444395,-0.4279988,2
5.2310987,4.173584,0
-2.1450727,-0.3885914,2
4.184613,3.8668728,0
-3.0497782,-1.6943407,2
-5.926019,-2.5539773,1
-0.32804343,-2.1610157,2
3.3638058,2.2143726,0
-0.7865311,0.44995746,0
5.0953546,3.829173,0
4.3613763,3.2957766,0
-8.048596,-3.6475258,3
1.6634827,0.66101724,0
-6.22449,-3.058003,1
-2.0582874,-2.7130308,2
-6.8976326,-5.065011,1
2.5558274,1.9891424,0
-7.261063,-4.3423195,3
0.22937058,-0.18197936,0
-3.7607903,-1.4062623,2
-2.9550374,-4.462193,1
-4.5759187,-2.888985,1
-6.47821,-6.3951316,3
4.0348754,3.6944187,0
-8.858872,-5.1146617,3
2.1439464,2.2377687,0
3.7007296,2.6176221,0
1.0319673,1.1789919,0
-1.7432158,-1.751646,2
-6.909381,-2.9501717,1
1.0606966,-0.57574,0
0.3811292,0.8333498,0
-4.3923035,-2.7185862,1
-2.3485794,-3.6145215,2
-4.516074,-5.62173,1
-3.7081969,-4.526571,1
-1.0609989,-0.5639131,2
1.9324192,0.47630587,0
-0.8430429,-0.23100057,0
-1.999773,-1.532914,2
5.314133,3.9026105,0
1.111049,-0.9221832,0
-0.21932405,-1.8656439,0
3.5853179,1.500648,0
-0.36093828,-0.9076536,0
-3.1560187,-3.171355,2
-1.5460695,-2.7287474,2
-3.94201,-3.294896,1
-2.2081475,-2.873368,2
2.159799,2.2058792,0
-11.151722,-5.545207,3
-4.417893,-5.255327,1
-10.302036,-4.547606,3
-7.121185,-2.880522,1
3.577917,1.529051,0
-0.40643707,0.6139872,0
3.2557833,0.63358253,0
-7.6533914,-3.5452566,3
-4.0790105,-2.164613,1
-3.5744765,-5.068908,1
3.692539,3.4807456,0
-6.1917353,-4.0734386,1
-2.472841,-1.3838869,2
-6.027975,-3.0141723,1
-1.0918458,-1.9648861,2
-3.5739393,-3.0607927,2
1.6747648,0.074334286,0
-8.04775,-5.5599313,3
4.8115263,4.2673545,0
-0.085144214,-0.97919244,0
-3.7481732,-2.1388562,2
-10.638395,-4.890908,3
-12.051525,-5.8127537,3
1.2500453,1.7901688,0
-5.837958,-4.123161,1
-4.9013643,-2.6103003,1
-6.1930914,-4.99302,1
-2.8318014,-1.1850365,2
1.8943936,1.3524407,0
-7.637506,-3.5907557,3
-3.3023467,-4.804295,1
0.5731248,-0.90004325,0
3.278862,1.3365619,0
1.1010685,-0.07172404,0
3.6560082,3.4852655,0
-8.323631,-5.6566277,3
2.5263433,1.1833385,0
-6.0218854,-3.2947485,1
-4.505543,-4.308786,1
-0.52382654,0.7826961,0
-0.8449359,-0.5569477,2
-0.28621987,0.091605164,0
3.0733135,1.3774807,0
2.224184,1.7263412,0
-4.278026,-1.6114233,2
-2.0226064,-3.7593436,2
3.7214634,3.5092278,0
-9.685135,-5.061121,3
-0.92389154,0.7261418,0
-7.0263367,-3.0085373,1
-8.300364,-3.716851,3
4.8291426,4.28049,0
-2.1135826,-0.68087614,2
-4.4733663,-5.2764726,1
-3.7708125,-0.89881647,2
-0.43077722,0.02432565,0
2.7691336,1.3798493,0
-1.1110017,-1.9311562,2
-9.395345,-5.0580473,3
3.8147824,3.3209546,0
-7.6633162,-5.5832686,3
-5.745791,-5.1275597,1
-9.734116,-5.509926,3
-5.8167095,-3.03287,1
-8.642285,-4.3647556,3
1.3760034,1.084722,0
3.176779,0.44721177,0
-4.026821,-2.1193871,2
5.7051387,4.0952682,0
1.8246539,0.9127991,0
4.3877926,2.9786475,0
1.7305924,0.3142473,0
-4.6165795,-5.342046,1
-8.443079,-5.0245423,3
-3.8014348,-3.3161747,1
3.9676418,3.0529864,0
0.7949378,0.09962687,0
-2.7458715,-0.0722614,2
-1.8964427,-0.13165583,2
-7.300043,-3.8768969,1
0.6999909,-1.5576807,0
-2.2294788,-2.4255695,2
2.0265064,0.6439612,0
-0.7173416,-2.2651386,2
-8.234167,-4.28308,3
-5.005399,-1.7311456,1
-6.966204,-4.38967,1
-1.101418,-0.512196,2
5.323399,3.9979527,0
-2.2088456,-4.6028104,1
-6.5487256,-4.891444,1
5.609202,4.217385,0
-1.1523978,0.5732978,2
-5.8997536,-2.7453203,1
-0.6466014,-0.925081,2
-2.0585954,-1.6839397,2
-3.646264,-2.034921,2
-2.9472346,-1.3989295,2
0.34277898,-1.9941872,2
-6.3585134,-5.426401,1
-4.5471754,-2.9114892,1
-6.4450192,-5.7169204,3
-1.526436,-1.490648,2
-7.684091,-4.6367154,3
-2.239163,-2.0057993,2
-4.734022,-3.3326085,1
-9.572484,-5.759289,3
-3.9187078,-4.212897,1
-5.9265275,-3.8729298,1
-5.512871,-5.820538,1
-4.5750566,-4.514255,1
-1.0579764,-0.5755588,2
-6.099568,-5.612616,1
-7.995118,-3.788538,3
-5.1228576,-3.2653444,1
-10.5094595,-6.094779,3
-0.6221531,-0.3506623,0
-3.846979,-5.1339,1
-0.121316,-2.0091243,2
0.35380116,-1.0229402,0
-1.5770645,-1.8168559,2
-6.889147,-3.7215765,1
-2.9265833,-0.806131,2
-6.5120525,-3.621614,1
-7.474142,-4.4016676,3
0.7412856,2.0715973,0
-6.0165915,-3.8069184,1
-3.4164648,-5.600281,1
2.0184572,0.6304623,0
-4.964992,-4.699121,1
-4.415975,-2.675919,1
-8.152854,-4.771821,3
-3.2265637,-2.6101913,2
-3.8194926,-5.741063,1
-6.152811,-3.568357,1
-2.136169,-2.7243636,2
-7.8230896,-3.5635643,3
-1.2519947,-2.1611292,2
-0.8462469,-0.8945183,2
0.59761274,0.82325864,0
2.2443693,1.6506648,0
-0.4271255,-0.5971519,0
-7.0895267,-6.267643,3
3.1139965,0.45892057,0
0.9283876,-0.97584534,0
-12.292975,-5.4436116,3
-4.8991084,-3.6875412,1
-0.5262767,-1.4675525,2
-9.107811,-5.087663,3
-5.046789,-2.42672,1
-4.283283,-2.490286,1
2.9297493,1.1635424,0
-2.646405,-2.4692707,2
0.9706083,1.8469967,0
-0.7325443,0.18245581,0
0.975696,1.5492522,0
-4.7265553,-3.3136153,1
-7.0393853,-6.1321077,3
1.3284525,0.7572137,0
0.7987849,-0.07535015,0
-3.562387,-0.54446197,2
-3.424846,-5.298899,1
-9.301626,-5.2705216,3
-6.8696504,-2.853244,1
2.8425877,0.35717168,0
-0.7733366,-2.4830317,2
-2.5781887,-2.334377,2
-5.0714774,-2.1979628,1
-8.292496,-4.3473635,3
-2.9906182,-2.3860056,2
-3.24449,-1.3553301,2
0.7927574,-0.5821021,0
-7.397718,-3.796272,1
-3.7404938,-3.991315,1
2.9939194,1.7957709,0
-5.5779915,-3.601337,1
-10.301871,-5.6208777,3
-0.26304796,-0.9483958,0
-1.325998,-2.7002633,2
-9.063532,-5.33857,3
-2.1867428,-4.338185,2
-2.8472412,-2.090395,2
-0.37936294,-1.2533748,2
-9.535976,-4.3680186,3
-7.3045664,-5.6888185,3
-0.6271174,-0.69866645,2
3.1000073,1.447752,0
2.4079626,0.924537,0
-5.098306,-3.77589,1
-4.1950397,-1.0875654,2
-6.2271767,-4.3944254,1
-5.4104786,-4.0430846,1
-3.8972185,-4.226786,1
-4.4414215,-1.5582361,1
2.5595999,0.81840235,0
0.8481697,-0.5741973,0
-7.909661,-3.2879496,3
-7.787812,-3.8728786,3
-2.62952,-2.629332,2
-5.0899367,-4.099232,1
-6.041269,-3.2833436,1
1.4050255,-0.45819694,0
-2.203969,-3.0030591,2
0.22185108,0.4799735,0
5.250955,3.8338351,0
-3.5644138,-2.519739,2
2.2670264,1.4580026,0
-3.0212736,-4.397474,1
-4.045464,-4.0877614,1
0.61861,1.0733995,0
0.45620334,1.1427583,0
0.18626899,-2.2090585,2
-4.0029044,-3.5726643,1
-0.71669143,-2.1460998,2
1.5863221,-1.0316292,0
4.4487686,3.5546517,0
-0.29170862,-0.3396292,0
-8.235013,-5.8639975,3
2.2507265,1.7236116,0
-6.908158,-2.5754979,1
-10.656156,-4.770795,3
-7.6733327,-4.393038,3
-6.8511214,-5.6831985,3
-4.170894,-4.2858777,1
-9.889376,-4.60422,3
-4.67693,-1.4159448,1
-2.9471805,-0.7541739,2
2.4826815,0.6332284,0
1.3625832,0.7211027,0
3.6564827,3.6244397,0
-1.1620971,-2.4070516,2
2.120388,0.26623863,0
-0.624413,-0.25771287,0
0.25144896,-0.22858918,0
-5.1279497,-3.735902,1
3.003773,1.1926999,0
3.2309864,1.7475265,0
3.4985209,0.6874989,0
-0.83869296,-1.6761799,2
-0.7966179,0.24424793,0
-3.7738068,-1.2078633,2
-3.605623,-1.9686599,2
-7.952015,-5.6775975,3
-1.7364537,-0.7194291,2
-3.7377133,-2.244255,2
3.258032,1.1520286,0
3.8337262,2.2544467,0
-3.8532414,-1.0492727,2
0.27152005,0.8349835,0
-3.8877504,-5.083047,1
-4.126605,-3.4299924,1
1.177641,1.3233004,0
1.0925857,0.5684173,0
-5.551011,-3.845991,1
5.704242,4.318798,0
-4.7059855,-3.052939,1
-0.7641197,-0.9303695,2
1.9869843,-0.13682495,0
-9.285558,-4.4246063,3
-5.040334,-5.4641967,1
-3.2905788,-0.30761012,2
-1.9867939,-2.734259,2
2.8340583,2.0930643,0
2.8921275,2.199173,0
-5.792433,-4.7107882,1
0.79540074,-0.4495345,0
-8.035883,-5.586833,3
-3.026563,-2.8992336,2
-4.012964,-5.0303946,1
3.8304076,3.3746777,0
1.6835251,2.3606255,0
1.5375441,1.8038154,0
0.1755403,-0.48218447,0
-2.6548064,-2.3892207,2
-6.5419455,-5.643394,3
-2.1549191,-2.624466,2
-8.442245,-5.8324747,3
-0.6737013,0.14760768,0
-3.53392,-3.0344112,2
-1.1912317,-0.44171968,2
-1.5611132,0.27861428,2
-4.0466013,-4.645313,1
0.04912815,0.18704882,0
-3.6543975,-2.0364769,2
3.2819417,3.5988867,0
-0.8307784,0.47307417,0
-11.626276,-5.69525,3
2.4602141,1.4084431,0
1.2550099,2.1927035,0
-2.3400896,-2.5458264,2
3.0742354,2.8026958,0
-6.797826,-4.1911345,1
2.7219882,0.49390736,0
5.0473895,3.8605223,0
4.8492427,3.513231,0
-6.203115,-5.18457,1
-9.69096,-4.9421406,3
-8.172277,-3.9839895,3
-5.861492,-3.7971294,1
-6.6458907,-3.313344,1
-2.5095963,-2.1945443,2
-7.58477,-3.0149481,3
-5.198826,-3.5375733,1
-4.3830833,-5.266879,1
-3.5808904,-2.6418715,2
3.1945384,1.7724298,0
-1.2168704,0.36557642,2
-1.107564,-0.3396163,2
-3.6728296,-1.9075673,2
-9.493358,-4.4014115,3
2.1729345,-0.7312403,0
-0.00803469,-1.4043434,0
-1.6659184,-2.5528812,2
-5.428361,-3.9856286,1
-3.3315961,-1.9897411,2
-7.407501,-3.1720803,3
1.6343254,-0.833069,0
-4.2007923,-5.3164244,1
-1.75642,-1.4172125,2
-3.2804043,-2.0848894,2
-1.6238148,-3.936411,2
-3.1230156,-4.291455,1
1.905173,0.6436744,0
0.7256762,-0.2693484,0
-1.0933938,0.010551866,2
-7.981577,-4.5483017,3
-1.7091867,-2.3718565,2
-9.101679,-5.3967824,3
-2.647411,-3.4171917,2
-13.040155,-5.5427847,3
-9.972827,-5.0943327,3
3.7554784,2.6339073,0
-3.154442,-2.1177034,2
1.5431862,1.1148187,0
-4.465309,-2.6431656,1
-5.5379825,-4.3857594,1
-5.5285645,-3.1496658,1
-2.2956066,-4.638525,1
-0.28453302,0.3228636,0
-2.2896752,-0.32222718,2
-2.034181,-1.5477792,2
2.3808796,2.119369,0
2.173641,1.7442454,0
-2.8522887,-2.4393892,2
3.0337324,3.455097,0
-4.4834914,-2.5745175,1
-1.3103099,-2.0252297,2
0.77094585,-1.3461723,0
-6.25244,-4.017426,1
-8.413202,-3.8990452,3
2.0199609,1.7435527,0
3.4141245,3.3592567,0
0.34131595,0.93472034,0
-2.718752,-0.15236229,2
-0.5325511,-0.034951057,0
-5.079288,-4.884856,1
-9.731581,-5.515065,3
-4.8648014,-3.3029387,1
2.980076,3.0720272,0
-3.5730772,-5.041114,1
-8.547627,-4.04306,3
-0.49384338,-2.208021,2
-5.6193323,-4.8609385,1
-11.537243,-5.749056,3
-5.7754493,-3.648269,1
-7.150215,-3.6165686,1
-5.104566,-5.455528,1
-4.9643044,-5.6312485,1
1.1749256,0.1077969,0
-5.724583,-2.396587,1
-5.6849008,-6.285172,1
4.9100122,4.044406,0
3.9309604,3.213421,0
-9.80577,-5.0630245,3
0.12018249,-0.008020966,0
-1.4125705,-1.7728081,2
-3.1702707,-0.73301905,2
-8.362172,-4.280303,3
-8.3265085,-4.611849,3
4.1198053,3.522035,0
-6.020693,-3.8813655,1
-0.45267475,-1.4548191,2
-0.9278553,-1.1617785,2
0.2584534,0.54367507,0
-12.199596,-5.4130187,3
-5.4876413,-5.3984756,1
-7.55935,-3.683626,3
-5.6175785,-5.655472,1
-3.139538,-0.98104453,2
0.020197002,-0.29820976,0
-3.3263597,-5.262976,1
-4.0720024,-3.5701685,1
-5.7682066,-5.139506,1
2.6678326,2.763338,0
2.5868912,2.7989085,0
-2.7185535,-0.34075758,2
-3.0139127,-3.8734097,1
2.970005,2.4952624,0
-2.9999943,-1.5073737,2
0.0944135,-0.084602006,0
-4.4312315,-5.6083636,1
-2.0152905,-0.43928665,2
-1.5154933,-1.0344948,2
-1.0167468,0.1700141,0
0.30640167,1.2150097,0
-3.087426,-0.6237903,2
-4.225116,-3.614418,1
-6.318085,-2.7181265,1
0.9651987,1.5283613,0
-6.7870483,-6.187641,3
-3.771092,-1.3757219,2
-7.629647,-3.22604,1
-2.622324,-4.013932,2
-5.1081204,-2.9090757,1
-10.157978,-6.1411552,3
-0.92906445,0.6261772,0
2.040002,0.19681571,0
-9.603084,-4.3284917,3
2.426996,0.87756336,0
-9.625823,-5.1691017,3
4.874038,3.3135262,0
-4.5426803,-1.4630414,1
-0.74530643,0.43933573,0
1.4671353,0.4717041,0
-3.7579675,-3.1153548,1
3.3093877,3.064366,0
2.9562578,1.037905,0
-1.4380428,-0.6490965,2
-2.434611,-1.4760164,2
4.2813363,3.7535765,0
-1.9196525,-1.6999499,2
2.0068238,2.4354868,0
-6.086822,-2.9292061,1
-4.535173,-3.9203906,1
-4.827617,-4.266393,1
2.4393027,0.22548981,0
-3.031875,-1.6768774,2
-6.4028087,-5.249912,1
0.3105232,-0.5988132,0
-10.230991,-5.3534346,3
-3.6163278,-4.8354244,1
-13.093656,-5.48914,3
-5.5984006,-2.36203,1
-2.838518,-3.6490617,2
-4.333913,-4.535484,1
-5.1890264,-2.5749745,1
-6.8753295,-4.6059113,1
-7.0465193,-5.556911,3
1.291198,0.5778578,0
-3.7569852,-3.648954,1
0.73499584,0.7965639,0
-0.54743123,0.8251509,0
-3.2569187,-2.8656542,2
2.8583698,0.5180937,0
-6.040102,-2.98972,1
1.9639938,1.7830058,0
-7.5104213,-4.6662054,3
-2.605044,-2.7621913,2
-1.0525023,-2.507537,2
-5.4551315,-2.499373,1
-1.0625765,-0.95074576,2
-3.769651,-5.882652,1
3.1188169,2.847608,0
5.7365446,4.0737734,0
-6.7280436,-3.7617123,1
-0.3099718,-0.7531193,2
-7.438375,-4.2218323,3
-0.82978,-2.5066736,2
-7.6043487,-5.022733,3
-5.61466,-1.9229307,1
-6.2818737,-2.568693,1
-7.4984617,-3.5733178,3
-3.713222,-2.1315365,2
-9.960381,-5.216478,3
-6.396695,-2.9016674,1
1.3061148,1.2293874,0
-1.5286595,-1.6935208,2
2.1072888,0.6103056,0
2.7645972,0.21465087,0
4.3189087,3.8675325,0
5.3221264,4.057974,0
2.1637502,1.0492063,0
-1.1346163,-1.5112551,2
-2.747433,-4.5980134,1
-2.8446078,-2.3431137,2
4.9306064,3.840977,0
-7.1698923,-2.9464715,1
-6.3877645,-2.589468,1
-5.2105103,-1.8580023,1
-8.222546,-5.6002393,3
-3.4843938,-2.6448834,2
1.5148562,-0.95539725,0
-0.87980044,-1.5241755,2
-3.4704971,-1.1491497,2
0.17870958,0.35618857,0
-8.201742,-4.5258365,3
-2.5087068,-0.42072615,2
1.8585067,1.5032302,0
-3.5406632,-2.7727573,2
-3.7092712,-4.829252,1
5.1983795,3.8259242,0
1.1021658,0.6770294,0
-2.4029853,-3.6429152,2
-2.159602,-3.7045684,2
-8.162905,-6.158586,3
1.9111192,1.0712801,0
-8.384966,-5.491079,3
2.4768653,1.5580359,0
1.1638297,0.68617284,0
-7.3746696,-5.064197,3
-0.1874968,-1.8307687,2
-3.869481,-3.7366471,1
-1.6092509,-1.5708613,2
3.8253021,2.9319518,0
-6.4601274,-2.9066434,1
-1.497859,-2.396466,2
3.7600405,3.6142046,0
2.7110205,1.1044891,0
0.72896296,1.0087345,0
-2.3767233,-3.9848044,2
-2.2608843,-2.967802,2
-5.5400558,-1.8580422,1
5.562748,4.0320163,0
1.7442247,-0.64640063,0
-2.6460023,-0.7287554,2
1.1049705,0.39971492,0
-6.189588,-5.111429,1
-3.438561,-0.9844469,2
2.0581996,-0.3099926,0
0.9487515,1.8896276,0
-5.188353,-1.8900009,1
-9.848675,-4.5840855,3
3.954464,1.6647463,0
0.96368617,-0.37698695,0
3.5825086,2.1156955,0
2.6863298,3.0269706,0
-6.984493,-5.4569173,3
-2.425468,-0.25164106,2
-9.114298,-5.348977,3
3.0198474,0.5548253,0
-4.041529,-3.0276449,1
3.8519053,2.2473161,0
-2.419803,-0.9403263,2
-7.4285655,-3.255263,1
0.28051296,0.23233262,0
1.9168781,1.3268964,0
-1.5789342,-1.890725,2
-3.7470045,-4.760846,1
-7.2067943,-4.8750024,3
-0.9999294,0.5903395,0
-7.3820443,-3.030791,3
-3.4518979,-4.5467916,1
0.5803048,0.106213145,0
5.345893,4.0681586,0
3.7151883,2.6534321,0
-3.0062196,-2.9010077,2
-8.862513,-4.7904286,3
-3.7343576,-1.160214,2
-0.013730059,0.3969922,0
-1.5720059,-1.649556,2
-5.367808,-5.7592936,1
-3.293552,-2.4560797,2
-4.6302295,-1.2419857,1
-5.958094,-5.9148955,1
-0.41686442,-0.38757953,0
1.2352009,0.43844822,0
2.8651316,0.90666133,0
-2.6906323,-0.8089058,2
-4.8626184,-3.2053797,1
1.9167143,0.9596205,0
1.5054718,2.1702328,0
-4.1977353,-3.1949277,1
-11.023633,-5.426697,3
1.9917841,-0.15312223,0
0.9464801,0.39140186,0
-4.174575,-1.1763004,2
-4.7696033,-3.6031187,1
-7.0536003,-3.3618753,1
2.091189,0.9983952,0
1.4706358,0.52837515,0
-3.3964665,-1.2534883,2
1.5086533,0.7770364,0
-0.32740635,-0.05394355,0
-6.541931,-4.5768094,1
1.3963295,1.4578418,0
-1.8366358,0.062083967,2
-3.0708783,-4.9186115,1
2.8924584,1.954552,0
-6.2816906,-3.7787862,1
1.0475824,1.5963036,0
-4.812918,-3.8466501,1
0.95548004,0.65945786,0
-6.580041,-3.9335406,1
2.9523408,2.920159,0
-8.858433,-4.667274,3
-7.284153,-5.4459033,3
-2.874494,-5.4027452,1
-10.7211,-4.9877987,3
-4.1571193,-1.8351887,1
-5.6756825,-5.6247582,1
-7.15916,-6.136105,3
-0.6874259,-2.35229,2
-10.993418,-5.4371953,3
-3.0798986,-4.187468,1
0.09956459,0.5397897,0
-7.843593,-4.278621,3
-4.5383124,-1.7932658,1
0.47299296,0.32981312,0
5.5040064,4.230442,0
1.3052129,-0.84780467,0
-2.0181901,-4.09351,2
1.4220768,2.3493984,0
4.149044,3.556214,0
1.3635076,0.6309563,0
-3.3816462,-3.0190475,1
-3.1939204,-0.8565389,2
-4.8874474,-2.885403,1
-6.185372,-3.2870622,1
-1.9636738,-2.8484485,2
-11.177867,-5.716131,3
-12.191249,-5.514962,3
-6.489938,-1.9995923,1
-4.224098,-3.255707,1
-2.554525,-1.788654,2
-3.2557657,-0.3760688,2
-7.294346,-3.3738334,3
-9.084366,-5.7894077,3
-4.8486323,-5.5787773,1
-3.3987834,-3.898924,1
-5.8952956,-6.0695863,1
1.886849,-0.49371296,0
-5.5723343,-4.2209415,1
-6.6710973,-5.3396153,1
-9.537245,-4.4633007,3
-4.38986,-5.010154,1
-0.38001513,-2.59208,2
-8.202136,-3.7006435,3
-6.12302,-3.5560315,1
-3.4565558,-2.4197657,2
-12.1779995,-5.7084,3
-3.1935124,-1.0819534,2
-5.6438594,-3.1205473,1
0.7987463,1.1003935,0
3.1220024,0.9859257,0
-5.6337886,-4.307555,1
0.2826709,1.1718708,0
0.8154375,0.33238226,0
-10.126054,-5.9337287,3
-0.88287985,-1.7156625,2
-6.013687,-2.482082,1
-3.0030286,-1.4486537,2
-8.68336,-4.406083,3
-11.02858,-5.5544815,3
-7.894992,-5.697835,3
3.7419055,3.6893702,0
-3.7053268,-1.2026312,2
2.1915655,-0.06250919,0
-6.209374,-5.2113833,1
-3.9056933,-2.0665855,1
0.04580218,-0.50544995,0
1.2357184,0.21344987,0
2.4330347,-0.1780887,0
2.2609377,1.1598892,0
-0.47291362,0.9088572,0
-3.5363896,-0.8661702,2
2.8760443,0.69787496,0
1.94631,1.137389,0
-5.019248,-3.2913554,1
1.702956,1.4179772,0
-2.7268121,0.08870684,2
-2.4019015,-4.4050994,2
-7.1089916,-3.2015235,1
-2.2517812,0.35872418,2
3.4403148,3.1274614,0
2.6880932,1.4774569,0
-0.7843195,-2.2227745,2
-6.7712035,-2.596015,1
-2.77861,-2.9322064,2
-4.2162485,-1.4880459,1
-1.008248,0.29588088,0
-7.4223824,-3.3147938,3
-5.369445,-2.8817656,1
0.44561204,1.213378,0
-1.1554154,-0.42024875,2
-9.7011385,-5.067133,3
-2.5315764,-2.278407,2
-2.2728894,-2.9385593,2
-1.5919006,-0.3292581,2
0.014038555,1.0352547,0
-5.5019617,-2.9698567,1
-8.982354,-4.1629333,3
-0.98263615,-2.379255,2
-6.49299,-4.6908374,1
1.0878977,0.5219793,0
-1.8183416,-2.575343,2
3.6330683,3.5377622,0
5.370372,4.232941,0
-4.486963,-2.880219,1
-7.5187035,-4.778822,3
-0.6529999,0.26723814,0
-0.05877617,0.38652232,0
-0.055499144,0.16881797,0
-1.8106321,-1.8445052,2
-4.887908,-4.283034,1
3.5365539,1.0291417,0
-11.889283,-5.4785085,3
-7.0100784,-3.0972445,1
3.6370108,3.73693,0
-1.6661961,0.38033596,2
-2.9240615,-1.189152,2
-5.7312965,-3.1656027,1
-8.056098,-4.1680164,3
-4.9064713,-4.739736,1
-11.826729,-5.365881,3
0.38173434,-0.2980524,0
-2.0711327,-1.8740939,2
-3.036232,-2.7455072,2
-1.1528183,0.26456493,0
-1.7226207,-0.70917416,2
-5.328064,-1.6002012,1
-9.870772,-5.4301524,3
1.132933,1.7964387,0
-3.4857948,-0.38376668,2
3.2740421,3.5361772,0
-4.9079213,-2.9424028,1
-6.7327347,-5.0491033,1
-0.5504096,-0.6051104,0
-12.987375,-5.576333,3
1.1090097,0.78783447,0
-5.878651,-2.9024346,1
-7.7727966,-4.9068785,3
-3.560291,-5.6340194,1
-2.5169194,-1.2635237,2
3.8220966,2.5039926,0
-7.331723,-4.478552,3
1.8988247,1.0964419,0
-5.96209,-6.282966,1
-1.0638084,-1.5598989,2
-8.430634,-4.329659,3
-1.916045,-0.023088245,2
-4.398898,-2.3401542,1
-2.9108195,-0.9683791,2
3.9654994,3.159365,0
0.1725302,0.54317635,0
4.0806694,3.289694,0
-1.0696583,-1.9682244,2
1.1597168,1.5185922,0
-3.0736408,-1.6576833,2
-3.801774,-1.4810541,2
-7.0215406,-5.4480124,3
-4.2156577,-3.1150646,1
-2.0451427,-0.84148467,2
0.034630217,-0.048073992,0
-0.0021353425,0.9293645,0
1.9392493,1.2165363,0
-8.75107,-5.5454392,3
-1.8084563,0.093297884,2
-12.607759,-5.4549828,3
-6.367571,-2.713093,1
-6.83401,-3.6467543,1
-1.9404006,-1.1105129,2
-6.1552324,-5.1459904,1
0.12313751,1.3587193,0
-1.2897364,-0.89996296,2
-0.51077837,0.51961434,0
1.0276016,1.3978295,0
-1.9421579,-3.0681677,2
2.644168,-0.092598304,0
-5.021133,-3.08767,1
-0.4923032,-1.3971423,2
0.6914141,0.71061414,0
-6.654423,-3.2498236,1
-0.9525184,-2.39645,2
-7.885046,-3.2654448,3
-2.8689797,-0.68338406,2
-7.939458,-5.0702024,3
-6.113461,-3.3099594,1
-1.3677219,-1.9254756,2
-10.046189,-5.8977866,3
-5.4901376,-3.234614,1
-9.469248,-4.218618,3
-7.397957,-5.3799467,3
-2.7797716,-0.45994207,2
2.3947294,1.6226528,0
2.8472137,1.7000517,0
-1.1450105,-2.4852052,2
2.1863723,2.680009,0
2.2219143,2.041463,0
-1.9602995,-1.343215,2
2.929892,0.24082041,0
1.1130207,-1.2568686,0
0.58916926,-1.0946985,2
-8.7695055,-6.1435237,3
-3.159366,-2.4651353,2
-1.4306644,-3.1914566,2
-5.3686166,-2.8548548,1
-6.8224134,-3.195085,1
1.5136988,0.55960083,0
-3.6969953,-2.8330293,2
-1.3958972,0.34054428,2
0.61217976,1.4963747,0
-12.680195,-5.6234975,3
-6.838071,-4.0775285,1
-0.12107257,-1.0003524,0
-11.669728,-5.600147,3
-5.7571163,-2.3082802,1
-10.076796,-4.5045004,3
-1.4339136,-1.914626,2
-7.5485063,-4.475409,3
-1.9855212,-1.3954289,2
4.721536,3.7129703,0
2.4475222,1.1245006,0
3.3259804,2.913819,0
-7.115713,-2.4137404,1
5.580802,4.386489,0
-5.3306212,-5.0234365,1
-10.898159,-5.5172887,3
-4.017909,-1.8981295,2
-4.907242,-1.6849893,1
-4.265194,-1.9246088,1
2.717591,0.5723935,0
5.541289,4.015989,0
-0.7279807,-1.0068843,2
3.5579286,2.3687878,0
-2.3951917,-4.139857,2
-11.039011,-4.918996,3
-3.7250166,-2.137411,2
-0.1592108,-0.31482625,0
-4.784599,-2.7171664,1
4.042337,2.5352848,0
-2.2525277,-0.5557344,2
-5.6537285,-4.9650674,1
-2.5942879,-4.4598064,1
-0.38260955,-0.16659683,0
1.5828454,-0.88980746,0
-2.8991294,-5.1876626,1
-2.7673202,-0.571579,2
2.9869063,1.9865798,0
5.1785593,4.0583224,0
-3.9029255,-2.2013347,2
0.7017123,-1.0827186,0
-3.0242558,-0.97155476,2
-3.2380874,-0.8328432,2
1.7672648,0.6002177,0
3.1453679,1.4624982,0
-1.5749348,-0.1344362,2
3.831276,2.343995,0
-3.4373877,-2.2096968,2
-2.7925196,-4.087134,1
-12.301017,-5.82221,3
-7.8008595,-4.913246,3
-2.9002154,-2.8927584,2
-0.051471274,0.064244226,0
-4.3106565,-1.7318958,1
-5.5142236,-1.7495422,1
-6.4179645,-3.8102276,1
-6.9682183,-5.003815,3
-3.6851027,-0.9692646,2
-1.9958912,-0.36601624,2
-4.5478487,-2.3769991,1
-4.376745,-2.8034616,1
1.7011001,-0.27506852,0
1.406287,0.92219543,0
