umap_1,umap_2,subcluster
14.615658,-7.3195972,2
16.017056,-8.315604,0
13.40793,-6.9618034,2
15.570557,-9.157898,0
9.565582,-16.443703,3
13.201514,-11.262562,1
12.088155,-8.769074,0
14.264598,-7.0596356,2
11.707731,-15.724899,3
8.735407,-15.070418,3
16.23984,-11.300607,0
12.819721,-8.819701,0
9.778216,-16.312525,3
14.601737,-10.3308735,0
13.842955,-6.8512297,2
11.670666,-15.733423,3
10.581181,-15.172362,3
6.530686,-15.850657,3
14.265548,-13.75078,1
13.99815,-13.775096,1
13.586054,-9.584771,0
11.739526,-10.43253,1
15.148149,-13.655598,1
14.460764,-9.623444,0
14.578784,-12.977411,1
15.027955,-7.0105186,2
6.6858006,-15.648154,3
10.030751,-15.454831,3
13.881734,-12.597262,1
13.160166,-7.21506,2
15.190004,-8.037991,2
16.158695,-8.8093815,0
12.317476,-15.539631,3
16.76922,-8.127209,0
14.527876,-7.603234,2
16.781994,-11.653346,0
12.392999,-6.7940874,2
12.760695,-7.344244,2
13.813626,-6.3354683,2
12.561573,-13.454566,1
11.4933815,-14.742171,3
10.542859,-16.229149,3
9.591196,-15.833853,3
12.149883,-11.571956,1
12.407306,-14.428568,1
11.17951,-12.749847,1
13.51041,-15.112217,1
15.314051,-9.367701,0
12.768889,-7.5368032,2
12.026621,-11.8618,1
15.072411,-9.013036,0
10.716329,-15.153635,3
9.021031,-15.50033,3
15.118244,-10.312972,0
13.805593,-12.424035,1
10.454814,-14.47469,3
13.281762,-6.3501177,2
12.962125,-13.366332,1
13.100675,-12.909241,1
14.846117,-11.749315,1
14.098373,-11.134567,0
10.903891,-13.740815,3
14.576449,-8.583141,0
11.553492,-13.101246,1
14.211987,-14.602918,1
12.014736,-6.140158,2
13.351765,-8.468614,0
11.032496,-13.336149,1
11.221668,-15.495732,3
15.053156,-7.3584332,2
11.10401,-13.212356,1
13.660221,-11.089399,0
13.213737,-12.262173,1
11.9786625,-12.3214445,1
11.775843,-10.243356,1
13.396405,-4.3919554,2
15.477407,-10.226768,0
12.894732,-8.251853,2
13.823293,-7.6569743,2
14.369182,-5.558482,2
11.807989,-12.266446,1
15.318982,-6.6805143,2
13.596629,-6.280124,2
13.017038,-8.385628,2
14.602789,-9.415349,0
12.164721,-7.3557253,2
13.315627,-5.6873555,2
15.208719,-12.152792,0
13.285548,-6.456894,2
13.566406,-9.716254,0
15.360891,-7.7730103,2
12.265026,-7.323545,2
10.925673,-14.365997,3
11.706459,-9.167969,0
13.977126,-6.3762856,2
15.630278,-9.208624,0
13.110477,-8.579181,0
13.605904,-8.757272,0
15.990494,-11.200907,0
14.648059,-5.8452206,2
15.023114,-9.586974,0
12.585452,-14.6657095,1
16.530167,-8.507154,0
12.214263,-6.0091667,2
13.438799,-12.549554,1
13.727555,-4.8368573,2
16.350082,-8.031823,0
15.219073,-8.418343,0
13.81853,-11.893819,1
12.235959,-4.734621,2
14.020969,-8.707167,0
15.322598,-10.627629,0
13.306691,-13.415952,1
14.553341,-12.375913,1
11.842305,-11.490084,1
7.4433794,-16.333359,3
9.173778,-16.546743,3
14.652796,-9.71688,0
12.022003,-4.5840087,2
10.704539,-15.563966,3
12.940977,-10.790864,1
5.1716413,-14.715475,3
14.494594,-8.237043,2
13.5267315,-8.948437,0
13.214151,-7.951125,2
15.707924,-10.70044,0
13.4966545,-13.139572,1
12.822416,-15.287682,1
15.18403,-11.367383,0
11.131261,-15.839017,3
14.905098,-10.788585,0
14.946314,-12.764417,1
15.556573,-8.330933,0
12.183509,-5.213154,2
10.218812,-15.01932,3
12.376398,-12.130115,1
12.374349,-13.9587,1
12.242074,-7.1920266,2
13.22428,-12.479812,1
15.5763445,-9.204276,0
12.734773,-15.271549,1
16.43117,-8.969931,0
14.787446,-6.238797,2
15.197422,-10.025499,0
6.0881515,-15.873598,3
16.23964,-9.854649,0
9.096129,-15.283048,3
13.60426,-10.763382,0
15.699058,-8.518634,0
13.985245,-7.040999,2
12.704555,-14.163754,1
14.703163,-7.824797,2
12.78657,-9.225067,0
13.066948,-10.873703,1
16.793766,-8.285238,0
15.083658,-8.154175,2
12.026638,-8.375656,2
16.21981,-8.614377,0
12.879771,-9.655038,0
12.918014,-12.506527,1
13.094387,-5.418169,2
12.70774,-14.746851,1
14.039334,-11.656319,1
10.528634,-14.624941,3
13.039256,-9.356476,0
15.453262,-11.272868,0
12.042606,-9.860647,0
13.939316,-5.865749,2
12.736595,-9.867055,0
13.697925,-11.552294,1
12.66806,-12.843056,1
10.31244,-13.831407,3
15.797538,-9.842254,0
13.832119,-11.016155,0
14.9955845,-11.253718,0
13.359138,-7.9031305,2
13.993643,-11.098013,0
12.372914,-12.676886,1
11.640421,-11.439356,1
9.412369,-15.560294,3
11.281106,-15.027274,3
12.756731,-12.018909,1
10.523744,-15.761339,3
11.612032,-10.366543,1
12.926404,-10.482007,0
13.174327,-14.590182,1
11.771042,-15.457199,3
12.442305,-9.099287,0
13.889048,-10.691193,0
16.785168,-8.876878,0
12.781797,-9.034904,0
12.350192,-12.986955,1
14.319199,-12.817662,1
12.863331,-5.972128,2
14.673957,-14.082645,1
10.320209,-15.248711,3
6.537501,-15.999342,3
14.980551,-6.696378,2
9.414712,-13.508951,3
13.623657,-6.6704164,2
8.569566,-14.995094,3
13.645387,-13.831474,1
10.524881,-13.982953,3
14.069561,-13.142618,1
10.614653,-14.945614,3
14.389502,-14.386439,1
16.546284,-8.594749,0
12.107603,-13.811594,1
13.580473,-14.669127,1
14.025382,-13.228259,1
13.903883,-7.086094,2
14.282118,-14.413714,1
8.7581005,-15.73699,3
12.376506,-11.8645525,1
16.081394,-8.249542,0
14.069942,-14.170116,1
11.7468405,-13.3925705,1
12.791583,-14.391671,1
12.9054785,-7.5480804,2
15.9489765,-8.699556,0
13.451083,-13.525698,1
13.623848,-5.2782865,2
10.712398,-14.91979,3
14.566048,-11.115897,0
13.729229,-12.883655,1
11.615118,-9.53848,0
14.409044,-5.3621283,2
13.500168,-14.231888,1
10.508083,-15.965817,3
14.087168,-6.114081,2
11.944966,-14.262869,1
16.50172,-8.005365,0
14.521436,-10.1812315,0
14.544194,-9.51342,0
15.368097,-6.94444,2
12.359162,-9.6868515,0
9.305393,-15.044597,3
16.789282,-9.259095,0
13.62606,-14.48901,1
8.984252,-16.520935,3
13.879098,-5.008895,2
12.88169,-11.106252,1
13.0634,-6.4601145,2
13.766956,-8.752971,0
12.7677965,-8.172997,2
15.540773,-12.724221,1
14.921123,-13.8823595,1
16.407816,-10.402008,0
11.568961,-12.506327,1
6.465293,-15.705731,3
13.168008,-6.330447,2
15.429457,-7.987241,0
12.552889,-7.3625803,2
7.359903,-15.781957,3
15.783588,-8.965995,0
10.398505,-15.067996,3
5.6644664,-15.549932,3
12.689061,-5.39057,2
13.400991,-14.085375,1
14.032447,-11.450937,0
15.950508,-12.79872,1
12.9523735,-12.494148,1
12.8849745,-6.6890793,2
7.458565,-16.426075,3
12.829212,-12.951472,1
16.134333,-7.2344494,2
11.94006,-15.439814,3
7.238923,-15.825109,3
11.902333,-13.0321665,1
13.2871065,-14.351466,1
16.305649,-11.132071,0
14.2726345,-7.1359725,2
14.338439,-5.362322,2
15.480904,-8.653968,0
16.514326,-7.884212,0
12.622058,-13.827009,1
9.40338,-14.23718,3
15.643071,-8.940697,0
14.206518,-7.2971587,2
12.4674015,-5.512779,2
14.528996,-11.878453,1
12.440566,-15.736832,3
9.006963,-16.650248,3
10.823657,-15.644899,3
15.526174,-11.496043,0
15.063181,-11.721689,0
13.867318,-7.071788,2
13.749104,-7.2281537,2
16.219439,-7.548861,2
7.9682374,-15.066791,3
15.233844,-7.014476,2
13.103144,-12.327873,1
13.282699,-7.8016176,2
12.568038,-8.079075,2
12.547703,-10.932637,1
13.504607,-10.284756,0
12.507489,-4.7080917,2
11.156769,-11.225509,1
9.065866,-15.95984,3
14.243039,-7.420011,2
16.084627,-8.602357,0
13.632678,-6.267345,2
14.495984,-12.004516,1
12.787605,-6.6655855,2
14.75554,-8.7625885,0
5.1297684,-14.63435,3
14.578879,-5.208927,2
12.885839,-12.737545,1
14.214217,-13.014548,1
11.713646,-14.00688,3
14.387455,-9.243495,0
12.817768,-10.535837,0
11.337838,-13.634644,3
12.070263,-4.2577868,2
14.362226,-10.989235,0
7.8978586,-15.101594,3
15.592503,-8.217902,2
14.229333,-13.5083,1
8.642573,-15.725592,3
10.090849,-14.035965,3
16.975124,-11.481634,0
11.544533,-11.689253,1
14.448693,-7.6854954,2
12.182866,-10.290451,1
14.165925,-7.075432,2
14.086493,-9.488215,0
16.241072,-9.450355,0
12.832448,-14.578629,1
15.314968,-13.068264,1
5.974359,-15.551054,3
7.792965,-16.545141,3
14.369237,-8.320193,2
11.002819,-12.02881,1
13.966975,-8.814685,0
14.299809,-14.267665,1
9.64387,-13.054745,3
14.677985,-9.191553,0
16.115526,-7.4563866,2
13.895866,-6.5434713,2
11.966341,-9.909709,0
6.055304,-15.480883,3
15.804054,-8.5672455,0
11.245376,-11.688405,1
13.026154,-7.475006,2
12.620874,-12.785493,1
13.16692,-11.449944,1
11.8734455,-4.258196,2
9.2019,-15.999182,3
13.772932,-14.251676,1
14.136493,-11.783646,1
6.563225,-15.816584,3
9.173013,-14.789846,3
8.813219,-16.094254,3
14.041587,-7.689742,2
14.2199335,-6.298481,2
15.545368,-12.67431,1
14.797287,-6.6429906,2
14.460619,-8.4560585,0
11.90403,-11.770774,1
8.856401,-15.554859,3
5.1933618,-14.687038,3
12.732292,-6.989923,2
15.422336,-7.6844707,2
12.733491,-8.475347,0
13.907683,-13.514801,1
9.830135,-14.940847,3
12.437944,-5.6021175,2
12.995766,-9.942594,0
11.247805,-13.415707,3
11.619218,-15.986262,3
16.60509,-9.993939,0
10.06968,-15.971737,3
13.395121,-7.2988577,2
9.59708,-15.818155,3
15.909806,-8.891993,0
8.286777,-15.882745,3
12.509502,-6.1250997,2
15.734753,-8.341509,0
14.486439,-6.0882883,2
13.729233,-14.343262,1
9.634267,-16.417614,3
14.958226,-12.3429365,1
7.22319,-15.804955,3
15.491821,-10.034621,0
13.112537,-15.026553,1
11.956743,-5.1054807,2
16.04206,-9.980519,0
14.413506,-6.614975,2
11.9077635,-10.736222,1
12.635332,-10.9499855,1
12.2268915,-5.0954037,2
8.280602,-16.699554,3
12.009863,-13.406871,1
15.477904,-7.6566253,2
11.248811,-14.303274,3
14.193496,-6.0941734,2
16.279505,-12.311292,1
8.234483,-16.392052,3
12.52045,-12.927525,1
14.0451565,-13.326716,1
16.698912,-8.208483,0
10.165439,-15.033167,3
13.371877,-7.8400083,2
14.988125,-5.9759865,2
15.038542,-8.927602,0
12.310901,-14.905271,1
13.289394,-12.10861,1
7.1174564,-15.901906,3
14.864779,-9.132615,0
13.143826,-7.2417517,2
15.54487,-7.799735,2
13.988927,-13.299013,1
14.714871,-12.199769,1
14.029106,-7.0656343,2
13.750408,-10.700912,0
12.405974,-11.239067,1
12.68352,-5.1683536,2
5.1510754,-14.703829,3
14.489484,-7.771344,2
13.935598,-7.854819,2
13.033722,-7.8199964,2
11.899485,-13.329212,1
13.941267,-7.6931763,2
12.580164,-7.796425,2
6.973221,-16.092888,3
14.970129,-10.295759,0
13.053651,-14.376101,1
14.639405,-14.05183,1
14.279998,-11.974833,1
12.0669985,-13.295767,1
9.39397,-15.585946,3
6.8257046,-16.271626,3
12.795616,-9.1558,0
13.082316,-8.079121,2
15.808816,-10.611783,0
15.89469,-7.7855673,2
14.249417,-8.465197,0
12.039422,-4.1673994,2
16.502272,-11.49058,0
12.079419,-14.97573,3
11.442889,-15.088343,3
13.211654,-8.721009,0
14.201536,-8.192442,0
16.478275,-9.559803,0
13.622399,-5.876852,2
8.463043,-16.55502,3
14.912948,-12.0912285,1
14.796589,-8.855621,0
13.918329,-11.623228,0
14.839645,-10.328169,0
11.694986,-13.650102,1
13.006108,-13.986593,1
16.354578,-9.342869,0
11.022585,-12.734244,1
9.164855,-14.566802,3
11.585482,-14.840468,3
10.030982,-15.647855,3
9.142401,-16.203634,3
13.461605,-13.354589,1
12.194407,-8.219139,2
13.648647,-8.200461,2
10.668363,-14.677854,3
7.187996,-16.42529,3
15.598576,-8.626652,0
14.778367,-12.073104,1
11.787248,-9.879439,1
15.147937,-9.705039,0
12.992452,-6.633652,2
7.305746,-15.193857,3
15.345678,-7.936979,2
7.955854,-16.30803,3
12.297574,-11.032995,1
14.460862,-7.2079043,2
10.328846,-14.530743,3
13.764596,-11.158352,0
13.085695,-6.829204,2
16.099663,-12.291501,0
9.083284,-16.229212,3
13.911814,-10.499498,0
13.836539,-8.648315,0
12.450147,-5.2027173,2
14.899894,-14.198974,1
13.672554,-9.344849,0
8.961393,-16.198374,3
9.539124,-15.436398,3
13.299582,-4.3073654,2
14.702302,-11.980605,1
11.233026,-12.862762,3
12.082477,-11.471889,1
12.979847,-15.128226,1
8.563571,-16.101103,3
13.912105,-6.876269,2
14.564916,-6.003176,2
14.343386,-12.769901,1
12.976676,-13.221184,1
12.678402,-6.0829873,2
15.737599,-7.5675116,2
14.149204,-12.2068615,1
10.3532095,-15.27647,3
13.133664,-9.422677,0
15.5146675,-11.603091,0
13.007644,-13.846811,1
13.510283,-5.416528,2
14.449065,-11.868279,1
14.225529,-8.439108,2
11.432801,-15.974833,3
14.90395,-11.6158905,1
14.827678,-8.399784,0
9.133148,-16.656078,3
11.047848,-13.5157385,1
16.5451,-9.180522,0
14.758437,-13.923973,1
13.031766,-6.592781,2
16.08968,-11.104071,0
15.1327715,-9.801264,0
11.950893,-12.7829895,1
15.229613,-8.557821,0
8.434227,-16.601097,3
15.029673,-12.163961,0
15.112276,-8.703953,0
10.35874,-14.443849,3
11.363965,-14.489462,3
14.378046,-12.346116,1
12.976781,-6.4067554,2
14.261013,-9.483326,0
16.071554,-11.831638,0
15.75257,-10.925132,0
12.927679,-5.7407465,2
7.5370684,-16.307035,3
10.4830885,-15.089853,3
8.657646,-15.0167265,3
15.560445,-8.617841,0
14.399494,-8.460697,0
11.2032995,-13.497517,3
13.038088,-14.821305,1
12.111254,-12.191488,1
12.431694,-7.9619217,2
14.311893,-9.9035425,0
15.526036,-12.136368,1
12.221248,-4.2460527,2
13.759632,-12.357821,1
12.979213,-12.274503,1
7.812396,-15.279135,3
10.240681,-14.730212,3
13.882329,-6.592824,2
15.326076,-12.663071,1
13.564154,-14.885221,1
14.25222,-10.202942,0
15.973962,-7.7650437,2
14.361341,-10.139521,0
13.933548,-11.148079,0
14.910302,-5.998668,2
5.8608894,-15.110159,3
13.482573,-11.57667,1
14.426292,-13.324771,1
10.970786,-13.946241,3
9.213399,-14.978192,3
11.712462,-15.255214,3
6.1823363,-15.987073,3
13.851974,-4.6412835,2
9.375723,-15.260011,3
14.580346,-12.528272,1
12.47492,-6.9464116,2
7.4599085,-15.781646,3
14.763417,-11.063031,0
8.970128,-16.09429,3
15.241877,-6.564087,2
11.884095,-13.447858,1
15.130531,-7.4800525,2
13.313404,-14.583384,1
13.958405,-8.086007,2
13.470509,-7.321186,2
11.365959,-10.076358,1
14.097067,-10.886379,0
11.539407,-13.365919,1
12.663152,-7.0407414,2
12.475521,-4.5199194,2
16.751377,-8.6014,0
13.5997925,-9.999533,0
13.292607,-9.266943,0
12.743773,-13.571611,1
14.982431,-8.74847,0
14.920086,-9.988288,0
10.054152,-14.468321,3
14.820551,-13.687814,1
13.286275,-10.174686,1
11.958768,-9.281952,0
13.05988,-15.248769,1
14.476362,-13.79372,1
12.327339,-13.062179,1
12.9187975,-13.02296,1
12.653226,-13.620618,1
13.901795,-11.528665,0
15.33581,-8.623846,0
16.853703,-8.329885,0
7.499436,-15.097804,3
16.153467,-9.004281,0
6.34371,-16.011703,3
15.385009,-10.68422,0
13.403427,-13.153257,1
14.6542015,-13.877258,1
15.305162,-8.364579,0
11.388434,-11.8310795,1
12.869779,-6.8250265,2
15.34666,-8.095805,2
11.909668,-8.262176,2
12.10136,-12.00109,1
13.957752,-6.1935782,2
10.94003,-11.4014845,1
9.993173,-15.278056,3
12.966212,-6.751578,2
12.878179,-6.9206862,2
14.856135,-10.30558,0
13.711352,-12.071072,1
13.529393,-10.384929,0
13.8046875,-7.0833087,2
7.77879,-15.721463,3
12.89966,-11.995958,1
8.712321,-16.59663,3
12.673786,-15.377784,1
14.066008,-5.609077,2
16.55746,-10.191627,0
8.398309,-15.257176,3
12.413031,-6.7624855,2
15.001558,-10.695954,0
13.361972,-13.508644,1
15.855893,-7.656283,2
15.504261,-7.939728,0
9.668846,-13.2932,3
13.484786,-7.610132,2
16.474487,-12.017234,0
14.877814,-7.0619545,2
12.111674,-11.672897,1
12.925577,-5.381832,2
13.139107,-12.760129,1
13.0932665,-13.10215,1
14.609286,-12.852927,1
10.996434,-13.646155,1
12.260446,-15.04874,1
15.098246,-13.335247,1
14.426241,-11.885329,0
11.151185,-15.169891,3
13.643638,-12.89097,1
10.822872,-12.4723015,1
12.72428,-13.547978,1
8.959166,-15.058706,3
11.574085,-10.406003,1
13.949657,-12.614965,1
14.403978,-14.019674,1
11.003437,-15.898934,3
12.103687,-15.3038,3
16.564728,-8.396498,0
12.461338,-12.314182,1
9.50469,-14.147168,3
14.354741,-6.349418,2
14.019354,-9.91059,0
14.811131,-8.030607,2
15.086231,-10.73563,0
9.845625,-15.256221,3
15.905988,-10.842346,0
13.303601,-9.290719,0
11.90812,-12.041702,1
15.6040745,-9.768909,0
15.691435,-8.816749,0
14.4035635,-14.16033,1
14.669604,-11.871807,1
7.72828,-15.45467,3
13.877517,-12.298367,1
11.04784,-12.043947,1
10.586356,-14.829215,3
12.105061,-10.032701,0
16.366173,-11.402327,0
16.715645,-10.417816,0
14.863685,-11.589691,0
12.759556,-10.199131,0
16.116499,-9.06805,0
9.138138,-14.953727,3
9.151958,-15.421061,3
13.22097,-14.339128,1
12.460919,-10.48049,1
13.542803,-10.820439,0
14.658127,-12.465459,1
15.034606,-6.3867846,2
12.045445,-15.642787,3
13.624455,-15.028744,1
15.042048,-7.9628863,0
12.5982275,-12.347724,1
16.101948,-9.875088,0
13.325594,-8.00999,2
14.050143,-9.694828,0
14.067078,-9.614069,0
12.404525,-11.54441,1
16.665497,-9.428404,0
13.990218,-11.385172,1
16.253498,-11.826534,0
5.4630237,-15.207163,3
11.509316,-12.355207,1
11.557428,-16.06507,3
13.871478,-14.801692,1
12.993162,-15.31269,1
16.096775,-7.9728856,0
14.018996,-8.345947,2
12.682661,-13.978908,1
6.326882,-15.25384,3
5.643418,-15.488056,3
13.108698,-13.328393,1
14.219667,-7.798291,2
12.457892,-4.013483,2
15.370888,-10.725036,0
14.142201,-13.287352,1
14.491745,-5.888771,2
9.687888,-14.796132,3
12.049207,-4.181518,2
11.517826,-11.545709,1
14.2385435,-9.257451,0
11.524958,-15.107785,3
9.506928,-14.430925,3
13.215734,-14.188609,1
14.539956,-13.412292,1
14.352197,-10.894808,0
8.966985,-16.195292,3
15.772412,-10.583572,0
12.945816,-14.610394,1
13.197589,-11.513372,1
11.231861,-13.246822,1
12.358663,-8.745639,0
14.312671,-11.879898,1
7.106404,-16.38974,3
6.345479,-15.626694,3
13.4446745,-12.613019,1
12.841878,-15.562729,1
13.379256,-8.805489,0
15.093436,-12.768082,1
5.8169284,-15.360444,3
10.719616,-15.543368,3
15.730042,-10.325348,0
13.650265,-10.54278,0
13.102893,-6.4615145,2
13.100332,-14.368889,1
11.464631,-13.8779,1
10.0899,-15.577796,3
10.948395,-15.221984,3
14.43297,-7.671519,2
13.57265,-9.058126,0
15.526646,-11.213991,0
14.47529,-7.7637978,2
8.857096,-16.465773,3
16.580168,-8.542778,0
14.90643,-8.484488,0
13.873434,-11.807899,1
6.253409,-15.792235,3
9.405184,-13.496738,3
15.438131,-10.904921,0
15.490288,-10.044342,0
12.75517,-5.550808,2
15.942618,-9.54838,0
15.214765,-6.122171,2
13.2586,-6.306659,2
15.279283,-12.5704,1
14.470657,-13.902252,1
8.995991,-15.783727,3
16.67835,-7.7313666,0
16.357185,-11.10877,0
12.747838,-14.81804,1
15.080528,-9.25077,0
13.831516,-9.36624,0
12.552322,-8.258185,2
13.399168,-9.235476,0
12.968303,-5.701987,2
16.182669,-9.995383,0
13.861649,-6.223829,2
14.927357,-11.341106,0
14.887554,-11.419829,0
15.7739725,-7.8730974,0
15.689994,-10.2655525,0
8.6291,-16.081867,3
7.974819,-16.365063,3
11.0932,-11.514922,1
15.564639,-8.141389,2
14.270263,-8.1835375,0
5.223023,-14.779895,3
16.483082,-8.734703,0
14.904875,-8.18325,0
12.600211,-10.205338,0
13.870541,-7.1245303,2
12.60417,-11.535158,1
15.692317,-12.9938135,1
11.666667,-14.305937,3
12.6015415,-14.437027,1
14.286178,-13.60286,1
16.575056,-11.743501,0
12.584542,-5.0793495,2
13.804597,-11.620199,1
10.249159,-13.34393,3
12.796619,-12.65036,1
14.360657,-10.79343,0
12.898261,-15.04253,1
12.571088,-13.270951,1
10.010584,-13.956565,3
14.906093,-12.356912,1
12.779012,-9.485354,0
7.9005785,-15.550883,3
15.147633,-11.052342,0
8.954486,-15.518785,3
16.03572,-7.939781,0
16.435207,-11.104061,0
12.927461,-11.670503,1
13.290646,-5.0903654,2
12.05832,-4.766333,2
15.492786,-11.63854,0
13.821412,-6.683587,2
11.999966,-5.4263673,2
13.385033,-13.869094,1
9.851073,-15.217336,3
15.0718,-13.620458,1
15.9432745,-8.149466,0
12.8976555,-8.947065,0
14.572523,-7.07698,2
11.83411,-14.227306,1
12.4098215,-11.7128935,1
15.7266245,-11.258832,0
13.346627,-13.238462,1
10.51262,-15.855289,3
14.785201,-10.079107,0
13.253529,-6.368323,2
5.353119,-15.00233,3
12.869801,-9.51056,0
9.718377,-13.773576,3
14.246696,-13.429486,1
14.488914,-9.546061,0
12.601672,-12.467569,1
16.171824,-7.487046,2
14.192316,-5.396847,2
14.952348,-11.814568,0
6.955858,-15.6420765,3
14.2226095,-10.694705,0
15.67023,-7.4210844,2
11.96113,-14.000917,1
8.869537,-15.093974,3
12.3093405,-15.674069,3
14.600314,-8.229379,2
12.359916,-9.824064,0
13.552467,-14.155921,1
12.057946,-9.683746,0
11.193321,-15.660348,3
14.785612,-13.434102,1
11.870996,-4.927228,2
14.915383,-12.38731,1
15.146321,-7.0816846,2
8.355689,-15.082199,3
8.18927,-15.634173,3
14.63923,-12.302041,1
12.851945,-10.942134,1
12.012695,-10.026606,0
12.203358,-15.019567,1
13.829999,-6.8993125,2
13.104456,-14.314901,1
15.772587,-9.017475,0
10.036949,-14.62847,3
15.438999,-13.3804455,1
11.879884,-4.5732927,2
14.911371,-6.011637,2
15.20865,-13.135367,1
11.891522,-15.386421,3
12.201455,-14.440382,1
11.803584,-9.476981,0
13.016435,-5.946213,2
10.880598,-14.564051,3
12.426647,-5.8273563,2
14.563502,-9.645369,0
13.858021,-6.9261546,2
12.873469,-4.682482,2
12.935451,-10.990248,1
11.698045,-14.257533,3
15.644041,-9.748038,0
13.677826,-10.564381,0
12.06252,-6.6282334,2
15.444624,-8.815145,0
13.7094,-4.8917785,2
15.836586,-11.215545,0
15.643602,-7.8413825,0
10.023853,-14.0982895,3
12.558777,-6.793387,2
11.893913,-9.677885,0
12.824067,-13.573019,1
12.228234,-13.156584,1
15.04487,-6.8574166,2
13.508484,-5.6870747,2
14.2327795,-10.768567,0
12.956095,-4.887643,2
14.77738,-10.477922,0
16.372559,-9.773875,0
15.230798,-7.8247333,2
16.351915,-7.474222,2
14.677508,-6.3806634,2
14.037288,-5.7826157,2
13.440538,-8.981621,0
14.41578,-13.220596,1
14.440685,-6.3232894,2
15.653969,-13.379522,1
15.3572855,-9.949496,0
13.559969,-12.791341,1
12.698531,-11.981042,1
13.641014,-14.3221245,1
14.073129,-5.322588,2
8.940257,-15.243786,3
16.701279,-11.939484,0
13.936212,-9.803581,0
14.203953,-13.760988,1
12.548766,-9.40236,0
6.8991537,-16.233738,3
14.555828,-8.695686,0
13.386392,-13.639439,1
10.7714815,-14.663341,3
12.016052,-4.461078,2
14.62201,-7.8999815,2
15.0972185,-11.144987,0
15.904317,-11.188175,0
9.471408,-14.887977,3
10.706392,-12.980822,1
15.1764965,-8.542033,0
14.553421,-5.8426933,2
13.157707,-14.17978,1
11.860133,-14.630798,1
12.94706,-11.581676,1
14.781573,-13.178026,1
9.281306,-15.124371,3
13.517775,-10.147927,0
13.19058,-5.9630065,2
10.749777,-13.88121,3
10.685382,-12.001136,1
12.474973,-5.6941533,2
14.94423,-14.060905,1
16.93652,-11.364424,0
11.687025,-15.418879,3
14.962448,-12.323754,1
6.359872,-16.035545,3
14.55367,-6.522522,2
14.289212,-11.04028,0
14.37283,-13.610285,1
14.123618,-7.364954,2
15.541889,-12.680946,1
14.967098,-6.87531,2
7.9718,-15.6422205,3
10.923664,-11.0366125,1
12.527861,-5.405523,2
11.1346445,-14.239702,3
12.532774,-5.1461425,2
6.615319,-16.152918,3
14.332281,-14.492726,1
14.922066,-9.620621,0
12.978078,-7.1060405,2
12.806942,-13.348524,1
15.775938,-10.055177,0
12.1639595,-15.735172,3
15.276605,-7.6669235,2
12.968146,-14.610338,1
10.760741,-15.537346,3
12.711557,-11.709515,1
13.624882,-12.665229,1
13.711694,-10.637031,0
12.324719,-8.016975,2
14.908467,-13.276875,1
16.014387,-9.251004,0
15.506139,-9.690414,0
8.7495985,-15.956031,3
15.853828,-9.69199,0
14.809362,-7.350284,2
12.727927,-7.933959,2
14.611759,-11.839405,1
16.152172,-12.760819,1
13.019709,-14.424498,1
15.292686,-10.352754,0
12.736906,-5.397099,2
12.894916,-11.376389,1
12.027826,-9.583501,0
12.4355955,-13.2709055,1
12.95538,-9.851107,0
7.526844,-16.460611,3
11.221269,-15.731617,3
8.670698,-16.585087,3
14.302139,-10.830687,0
15.871142,-7.8700314,2
15.338903,-9.129806,0
15.28281,-13.743711,1
11.997529,-15.856619,3
12.498166,-4.5857215,2
13.100823,-7.0297823,2
13.687646,-7.7486315,2
15.740875,-8.338313,0
13.069776,-4.590495,2
9.64127,-15.995618,3
14.062515,-13.753298,1
12.794495,-14.238506,1
14.988232,-8.879986,0
14.851891,-8.430211,2
11.099606,-15.822493,3
10.697283,-14.458074,3
12.858193,-11.674651,1
13.447941,-12.070013,1
12.115603,-13.628214,1
14.793927,-6.7903767,2
14.227814,-10.393072,0
14.137438,-9.198066,0
14.823531,-5.69945,2
15.577144,-11.135097,0
14.24673,-11.53241,1
12.621706,-10.036116,0
8.632871,-15.940517,3
15.042893,-7.7061048,2
13.946313,-9.57137,0
12.176518,-4.628153,2
16.086575,-8.918319,0
14.73773,-14.246886,1
12.816875,-5.8212237,2
11.178562,-14.225395,1
14.564837,-5.829542,2
14.935495,-8.26659,0
15.205612,-12.860271,1
15.656723,-10.883211,0
11.816963,-13.2970495,1
13.679477,-5.8802886,2
12.273671,-5.662304,2
9.113942,-16.50917,3
13.941101,-11.511561,1
10.991557,-13.05921,1
14.88354,-7.6354923,2
16.59777,-9.527636,0
9.945693,-15.96685,3
14.253518,-8.536294,0
9.280529,-16.093433,3
16.281948,-8.601265,0
8.935742,-16.295372,3
15.950093,-11.433905,0
15.641122,-10.186719,0
14.215975,-13.861918,1
13.64962,-5.877028,2
13.953964,-6.6213913,2
10.57585,-15.085772,3
11.233296,-14.853194,3
14.377677,-12.273848,1
16.009108,-12.187291,0
16.454262,-10.033356,0
13.148592,-13.841495,1
14.599019,-9.089593,0
8.36086,-15.569474,3
14.861675,-6.8088627,2
14.671228,-10.593883,0
15.241863,-7.5151806,2
14.527201,-6.107178,2
12.769289,-12.79911,1
14.453681,-7.2776303,2
12.881018,-8.020218,2
13.24607,-6.799485,2
11.158618,-15.900477,3
14.160067,-6.613234,2
7.2879996,-15.2335415,3
