profile_mask_sample,raw_sample,masked_target_type,spot_id,masked_support,masked_support_norm,baseline_target_like_score,route2_target_like_score,rank,baseline_low_score_hit_weight,baseline_running_es,route2_low_score_hit_weight,route2_running_es
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1053_111371,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1230,0.1805031446540881,0.032905014228641095,0.2156126482213439,0.05444921688576624
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1056_117121,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1231,0.0,0.03247115592676249,0.0,0.05401535858388763
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1060_116990,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1232,0.0,0.03203729762488388,0.0,0.053581500282009024
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1062_111388,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1233,0.1805031446540881,0.03238656720123898,0.2156126482213439,0.054083095354339035
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1064_125442,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1234,0.0,0.031952708899360374,0.0,0.05364923705246043
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1068_116939,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1235,0.0,0.031518850597481766,0.0,0.05321537875058182
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1070_125395,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1236,0.0,0.03108499229560316,0.0,0.05278152044870321
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1074_111518,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1237,0.0,0.03065113399372455,0.0,0.052347662146824604
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1077_124678,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1238,0.0,0.030217275691845943,0.0,0.051913803844946
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1078_116424,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1239,0.0,0.029783417389967336,0.0,0.05147994554306739
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1090_116989,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1240,0.0,0.029349559088088728,0.0,0.05104608724118878
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1096_116457,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1241,0.0,0.02891570078621012,0.0,0.050612228939310173
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1097_124316,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1242,0.0,0.028481842484331513,0.0,0.050178370637431566
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1108_116463,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1243,0.0,0.028047984182452905,0.0,0.04974451233555296
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1113_116909,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1244,0.0,0.027614125880574297,0.0,0.04931065403367435
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1115_124891,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1245,0.0,0.02718026757869569,0.0,0.04887679573179574
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1117_125408,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.06357649442755825,1246,0.0,0.026746409276817082,1.0,0.0527815204487032
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1118_116963,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1247,0.0,0.026312550974938474,0.0,0.05234766214682459
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1119_117093,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1248,0.0,0.025878692673059867,0.0,0.05191380384494598
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1126_111174,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.07923930269413629,1249,1.0,0.029783417389967325,0.0,0.051479945543067375
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1127_111349,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1250,0.0,0.029349559088088718,0.0,0.05104608724118877
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1134_111140,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1251,0.0,0.02891570078621011,0.0,0.05061222893931016
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1135_111593,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.07061855670103093,1252,0.0,0.028481842484331502,0.2156126482213439,0.05111382401164017
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1143_125427,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1253,0.0,0.028047984182452895,0.0,0.05067996570976156
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1145_124936,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1254,0.0,0.027614125880574287,0.0,0.050246107407882955
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1148_111551,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.07061855670103093,1255,1.0,0.031518850597481746,0.2156126482213439,0.050747702480212965
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1155_124661,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07061855670103093,1256,0.0,0.031084992295603138,0.2156126482213439,0.051249297552542976
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1160_116442,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1257,0.0,0.03065113399372453,0.0,0.05081543925066437
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1161_124567,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.06357649442755825,1258,1.0,0.034555858710631986,1.0,0.054720163967571823
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1165_125352,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.5572916666666666,1259,0.1805031446540881,0.03490512828698709,0.0,0.054286305665693216
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1171_111457,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1260,0.0,0.03447126998510848,0.0,0.05385244736381461
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1173_111295,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1261,0.0,0.03403741168322987,0.0,0.053418589061936
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1176_124869,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.5572916666666666,1262,0.0,0.033603553381351264,0.0,0.05298473076005739
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1179_124505,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1263,0.0,0.03316969507947266,0.0,0.052550872458178785
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1194_116404,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1264,0.0,0.03273583677759405,0.0,0.05211701415630018
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1207_111462,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1265,0.0,0.03230197847571544,0.0,0.05168315585442157
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1213_125056,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.06357649442755825,1266,0.0,0.031868120173836834,1.0,0.055587880571329025
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1216_125003,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1267,0.0,0.031434261871958226,0.0,0.05515402226945042
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1219_116941,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.11536281179138322,1268,1.0,0.03533898658886568,0.0,0.05472016396757181
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1223_111835,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1269,0.0,0.034905128286987074,0.0,0.0542863056656932
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1227_124339,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1270,0.0,0.034471269985108466,0.0,0.053852447363814594
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1228_111132,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.07061855670103093,1271,0.0,0.03403741168322986,0.2156126482213439,0.054354042436144605
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1234_124319,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1272,0.1805031446540881,0.03438668125958496,0.2156126482213439,0.054855637508474615
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1237_117097,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.5572916666666666,1273,0.0,0.03395282295770635,0.0,0.05442177920659601
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1242_111579,0.0014285714285714286,0.01190476232983278,0.03896103896103896,0.09258632362897765,1274,1.0,0.03785754767461381,0.0,0.0539879209047174
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1244_124829,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1275,0.0,0.0374236893727352,0.0,0.05355406260283879
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1255_116965,0.0014285714285714286,0.01190476232983278,0.6375313283208021,0.11536281179138322,1276,0.0,0.03698983107085659,0.0,0.053120204300960185
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1261_117017,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1277,0.0,0.036555972768977985,0.0,0.05268634599908158
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1267_124726,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1278,0.0,0.03612211446709938,0.0,0.05225248769720297
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1270_125307,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1279,0.0,0.03568825616522077,0.0,0.05181862939532436
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1273_111420,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1280,0.0,0.03525439786334216,0.0,0.051384771093445754
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1275_111314,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1281,0.0,0.034820539561463554,0.0,0.050950912791567146
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1276_125036,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1282,0.0,0.034386681259584946,0.0,0.05051705448968854
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1277_124990,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.07923930269413629,1283,0.0,0.03395282295770634,0.0,0.05008319618780993
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1278_111607,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.5572916666666666,1284,0.0,0.03351896465582773,0.0,0.04964933788593132
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1282_124320,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1285,0.0,0.03308510635394912,0.0,0.049215479584052715
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1284_124364,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1286,0.0,0.032651248052070515,0.0,0.04878162128217411
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1288_117025,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1287,0.0,0.03221738975019191,0.0,0.0483477629802955
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1290_124481,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1288,0.1805031446540881,0.03256665932654701,0.2156126482213439,0.04884935805262551
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1293_124881,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.06357649442755825,1289,1.0,0.036471384043454465,1.0,0.052754082769532966
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1295_111346,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1290,0.0,0.03603752574157586,0.0,0.05232022446765436
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1296_111400,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1291,0.0,0.03560366743969725,0.0,0.05188636616577575
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1297_124722,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1292,0.0,0.03516980913781864,0.0,0.05145250786389714
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1299_116392,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1293,0.0,0.034735950835940034,0.0,0.051018649562018535
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1300_125350,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1294,0.0,0.034302092534061426,0.0,0.05058479126013993
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1311_111414,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.06357649442755825,1295,1.0,0.03820681725096888,1.0,0.05448951597704738
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1312_111130,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1296,0.1805031446540881,0.03855608682732398,0.2156126482213439,0.05499111104937739
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1314_124923,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1297,0.1805031446540881,0.038905356403679085,0.2156126482213439,0.055492706121707404
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1323_111574,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1298,0.1805031446540881,0.03925462598003419,0.2156126482213439,0.055994301194037414
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1326_111107,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1299,0.0,0.03882076767815558,0.0,0.05556044289215881
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1333_111105,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1300,0.0,0.03838690937627697,0.0,0.0551265845902802
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1334_124593,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.09258632362897765,1301,0.1805031446540881,0.038736178952632074,0.0,0.05469272628840159
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1344_117010,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.09258632362897765,1302,0.0,0.038302320650753466,0.0,0.054258867986522984
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1347_117001,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.11536281179138322,1303,1.0,0.04220704536766092,0.0,0.053825009684644376
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1355_111455,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1304,0.1805031446540881,0.04255631494401602,0.2156126482213439,0.054326604756974387
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1356_117030,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1305,0.0,0.042122456642137415,0.0,0.05389274645509578
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1359_116439,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.09258632362897765,1306,0.0,0.04168859834025881,0.0,0.05345888815321717
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1361_124556,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1307,0.0,0.0412547400383802,0.0,0.05302502985133856
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1369_116490,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1308,0.0,0.04082088173650159,0.0,0.052591171549459956
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1385_116393,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1309,0.0,0.040387023434622984,0.0,0.05215731324758135
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1388_125037,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1310,0.0,0.03995316513274438,0.0,0.05172345494570274
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1391_124844,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1311,0.0,0.03951930683086577,0.0,0.05128959664382413
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1402_125062,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1312,0.0,0.03908544852898716,0.0,0.050855738341945525
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1404_111370,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1313,0.0,0.038651590227108554,0.0,0.05042188004006692
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1411_124583,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1314,0.0,0.038217731925229946,0.0,0.04998802173818831
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1412_111837,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1315,0.1805031446540881,0.03856700150158505,0.2156126482213439,0.05048961681051832
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1414_116994,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1316,0.0,0.03813314319970644,0.0,0.05005575850863971
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1415_116390,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1317,0.0,0.03769928489782783,0.0,0.049621900206761105
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1422_117034,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1318,0.1805031446540881,0.038048554474182934,0.2156126482213439,0.050123495279091115
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1424_124548,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.07061855670103093,1319,0.0,0.03761469617230433,0.2156126482213439,0.050625090351421126
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1425_124882,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1320,0.0,0.03718083787042572,0.0,0.05019123204954252
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1427_124329,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1321,0.0,0.03674697956854711,0.0,0.04975737374766391
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1431_116962,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1322,0.0,0.036313121266668504,0.0,0.0493235154457853
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1435_117036,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1323,0.0,0.035879262964789896,0.0,0.048889657143906695
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1437_124991,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.09258632362897765,1324,1.0,0.03978398768169735,0.0,0.04845579884202809
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1443_124688,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1325,0.0,0.039350129379818743,0.0,0.04802194054014948
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1445_111592,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1326,0.0,0.038916271077940136,0.0,0.04758808223827087
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1454_111818,0.0014285714285714286,0.01190476232983278,0.06357649442755825,0.06357649442755825,1327,1.0,0.04282099579484759,1.0,0.05149280695517833
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1456_124863,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1328,0.1805031446540881,0.04317026537120269,0.2156126482213439,0.05199440202750834
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1457_116375,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1329,0.0,0.042736407069324085,0.0,0.05156054372562973
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1461_124396,0.0014285714285714286,0.01190476232983278,0.5572916666666666,0.5572916666666666,1330,0.0,0.04230254876744548,0.0,0.05112668542375112
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1465_124590,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1331,0.0,0.04186869046556687,0.0,0.050692827121872515
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1468_111470,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1332,0.0,0.04143483216368826,0.0,0.05025896881999391
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1469_125446,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1333,0.0,0.041000973861809654,0.0,0.0498251105181153
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1472_124461,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1334,0.0,0.04056711555993105,0.0,0.04939125221623669
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1473_125060,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1335,0.0,0.04013325725805244,0.0,0.048957393914358084
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1475_116517,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1336,0.0,0.03969939895617383,0.0,0.048523535612479476
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1477_124434,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07923930269413629,1337,0.1805031446540881,0.04004866853252893,0.0,0.04808967731060087
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1480_124812,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1338,0.0,0.039614810230650326,0.0,0.04765581900872226
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1481_124385,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1339,0.0,0.03918095192877172,0.0,0.04722196070684365
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1492_111600,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.11536281179138322,1340,0.1805031446540881,0.03953022150512682,0.0,0.046788102404965046
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1496_125438,0.0014285714285714286,0.01190476232983278,0.09258632362897765,0.09258632362897765,1341,0.0,0.03909636320324821,0.0,0.04635424410308644
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1504_125353,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1342,0.0,0.038662504901369604,0.0,0.04592038580120783
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1505_117032,0.0014285714285714286,0.01190476232983278,0.11536281179138322,0.11536281179138322,1343,0.0,0.038228646599491,0.0,0.04548652749932922
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1508_124755,0.0014285714285714286,0.01190476232983278,0.07923930269413629,0.07923930269413629,1344,0.0,0.03779478829761239,0.0,0.045052669197450615
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1511_125285,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1345,0.1805031446540881,0.03814405787396749,0.2156126482213439,0.045554264269780625
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1515_111594,0.0014285714285714286,0.01190476232983278,0.07061855670103093,0.07061855670103093,1346,0.1805031446540881,0.03849332745032259,0.2156126482213439,0.046055859342110636
